 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 27, 2024 
 ==================================================================

 Disk File Name = range/mo/147Cs_in_mo.txt

 Ion = Cesium       [55] , Mass = 146.9443 amu

 Density =  1.0206E+01 g/cm3 = 6.4061E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Mo     42    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Cesium       [55] , Mass = 146.9443 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.408E-02  9.087E-01      14 A         9 A         6 A   
   1.10 keV   3.574E-02  9.555E-01      14 A         9 A         7 A   
   1.20 keV   3.733E-02  1.000E+00      15 A         9 A         7 A   
   1.30 keV   3.886E-02  1.042E+00      15 A        10 A         7 A   
   1.40 keV   4.032E-02  1.083E+00      16 A        10 A         7 A   
   1.50 keV   4.174E-02  1.122E+00      16 A        10 A         8 A   
   1.60 keV   4.311E-02  1.159E+00      17 A        11 A         8 A   
   1.70 keV   4.444E-02  1.195E+00      17 A        11 A         8 A   
   1.80 keV   4.572E-02  1.230E+00      18 A        11 A         8 A   
   2.00 keV   4.820E-02  1.295E+00      19 A        12 A         8 A   
   2.25 keV   5.112E-02  1.372E+00      20 A        12 A         9 A   
   2.50 keV   5.389E-02  1.444E+00      21 A        13 A         9 A   
   2.75 keV   5.652E-02  1.511E+00      22 A        13 A        10 A   
   3.00 keV   5.903E-02  1.574E+00      23 A        14 A        10 A   
   3.25 keV   6.144E-02  1.634E+00      24 A        14 A        10 A   
   3.50 keV   6.376E-02  1.690E+00      24 A        15 A        11 A   
   3.75 keV   6.600E-02  1.744E+00      25 A        15 A        11 A   
   4.00 keV   6.816E-02  1.796E+00      26 A        16 A        11 A   
   4.50 keV   7.230E-02  1.892E+00      28 A        16 A        12 A   
