 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 27, 2024 
 ==================================================================

 Disk File Name = range/mo/171Ta_in_mo.txt

 Ion = Tantalum     [73] , Mass = 170.9445 amu

 Density =  1.0206E+01 g/cm3 = 6.4061E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Mo     42    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Tantalum     [73] , Mass = 170.9445 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    5.684E-02  9.883E-01      14 A         8 A         6 A   
   1.10 keV   5.961E-02  1.041E+00      14 A         8 A         6 A   
   1.20 keV   6.226E-02  1.092E+00      15 A         9 A         6 A   
   1.30 keV   6.481E-02  1.140E+00      15 A         9 A         7 A   
   1.40 keV   6.725E-02  1.186E+00      16 A         9 A         7 A   
   1.50 keV   6.961E-02  1.230E+00      16 A         9 A         7 A   
   1.60 keV   7.190E-02  1.273E+00      17 A        10 A         7 A   
   1.70 keV   7.411E-02  1.314E+00      17 A        10 A         7 A   
   1.80 keV   7.626E-02  1.354E+00      17 A        10 A         7 A   
   2.00 keV   8.038E-02  1.430E+00      18 A        11 A         8 A   
   2.25 keV   8.526E-02  1.519E+00      19 A        11 A         8 A   
   2.50 keV   8.987E-02  1.602E+00      20 A        12 A         8 A   
   2.75 keV   9.426E-02  1.680E+00      21 A        12 A         9 A   
   3.00 keV   9.845E-02  1.754E+00      22 A        13 A         9 A   
   3.25 keV   1.025E-01  1.824E+00      23 A        13 A         9 A   
   3.50 keV   1.063E-01  1.891E+00      24 A        13 A        10 A   
   3.75 keV   1.101E-01  1.955E+00      24 A        14 A        10 A   
   4.00 keV   1.137E-01  2.016E+00      25 A        14 A        10 A   
   4.50 keV   1.206E-01  2.132E+00      26 A        15 A        11 A   
