 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 27, 2024 
 ==================================================================

 Disk File Name = range/mo/174Tb_in_mo.txt

 Ion = Terbium      [65] , Mass = 173.9657 amu

 Density =  1.0206E+01 g/cm3 = 6.4061E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Mo     42    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Terbium      [65] , Mass = 173.9657 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    7.755E-02  9.584E-01      14 A         8 A         6 A   
   1.10 keV   8.134E-02  1.009E+00      14 A         8 A         6 A   
   1.20 keV   8.496E-02  1.058E+00      15 A         9 A         6 A   
   1.30 keV   8.843E-02  1.104E+00      16 A         9 A         7 A   
   1.40 keV   9.176E-02  1.148E+00      16 A         9 A         7 A   
   1.50 keV   9.498E-02  1.190E+00      17 A         9 A         7 A   
   1.60 keV   9.810E-02  1.231E+00      17 A        10 A         7 A   
   1.70 keV   1.011E-01  1.270E+00      17 A        10 A         7 A   
   1.80 keV   1.041E-01  1.308E+00      18 A        10 A         7 A   
   2.00 keV   1.097E-01  1.381E+00      19 A        11 A         8 A   
   2.25 keV   1.163E-01  1.466E+00      20 A        11 A         8 A   
   2.50 keV   1.226E-01  1.545E+00      21 A        12 A         8 A   
   2.75 keV   1.286E-01  1.619E+00      22 A        12 A         9 A   
   3.00 keV   1.343E-01  1.690E+00      22 A        12 A         9 A   
   3.25 keV   1.398E-01  1.756E+00      23 A        13 A         9 A   
   3.50 keV   1.451E-01  1.820E+00      24 A        13 A        10 A   
   3.75 keV   1.502E-01  1.880E+00      25 A        14 A        10 A   
   4.00 keV   1.551E-01  1.938E+00      26 A        14 A        10 A   
   4.50 keV   1.645E-01  2.047E+00      27 A        15 A        11 A   
