 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 27, 2024 
 ==================================================================

 Disk File Name = range/ti/71Co_in_ti.txt

 Ion = Cobalt       [27] , Mass = 70.95237 amu

 Density =  4.5189E+00 g/cm3 = 5.6812E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ti     22    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Cobalt       [27] , Mass = 70.95237 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    4.631E-02  1.140E+00      23 A        14 A        10 A   
   1.10 keV   4.857E-02  1.188E+00      24 A        14 A        10 A   
   1.20 keV   5.073E-02  1.233E+00      25 A        15 A        11 A   
   1.30 keV   5.280E-02  1.275E+00      26 A        15 A        11 A   
   1.40 keV   5.479E-02  1.316E+00      27 A        16 A        11 A   
   1.50 keV   5.672E-02  1.353E+00      28 A        16 A        12 A   
   1.60 keV   5.858E-02  1.389E+00      29 A        17 A        12 A   
   1.70 keV   6.038E-02  1.424E+00      30 A        17 A        12 A   
   1.80 keV   6.213E-02  1.456E+00      31 A        18 A        13 A   
   2.00 keV   6.549E-02  1.518E+00      32 A        19 A        13 A   
   2.25 keV   6.946E-02  1.587E+00      35 A        20 A        14 A   
   2.50 keV   7.322E-02  1.651E+00      37 A        21 A        15 A   
   2.75 keV   7.680E-02  1.709E+00      39 A        22 A        16 A   
   3.00 keV   8.021E-02  1.763E+00      41 A        23 A        16 A   
   3.25 keV   8.349E-02  1.813E+00      43 A        24 A        17 A   
   3.50 keV   8.664E-02  1.860E+00      44 A        24 A        18 A   
   3.75 keV   8.968E-02  1.903E+00      46 A        25 A        18 A   
   4.00 keV   9.262E-02  1.945E+00      48 A        26 A        19 A   
   4.50 keV   9.824E-02  2.020E+00      52 A        28 A        20 A   
