 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ti/164Tb_in_ti.txt

 Ion = Terbium      [65] , Mass = 163.9333 amu

 Density =  4.5189E+00 g/cm3 = 5.6812E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ti     22    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Terbium      [65] , Mass = 163.9333 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.114E-01  1.488E+00      25 A        10 A         8 A   
   1.10 keV   1.169E-01  1.565E+00      26 A        11 A         8 A   
   1.20 keV   1.221E-01  1.638E+00      27 A        11 A         8 A   
   1.30 keV   1.270E-01  1.707E+00      28 A        11 A         8 A   
   1.40 keV   1.318E-01  1.774E+00      29 A        12 A         9 A   
   1.50 keV   1.365E-01  1.838E+00      30 A        12 A         9 A   
   1.60 keV   1.409E-01  1.899E+00      30 A        13 A         9 A   
   1.70 keV   1.453E-01  1.958E+00      31 A        13 A         9 A   
   1.80 keV   1.495E-01  2.015E+00      32 A        13 A        10 A   
   2.00 keV   1.576E-01  2.123E+00      34 A        14 A        10 A   
   2.25 keV   1.671E-01  2.250E+00      35 A        14 A        10 A   
   2.50 keV   1.762E-01  2.367E+00      37 A        15 A        11 A   
   2.75 keV   1.848E-01  2.478E+00      39 A        16 A        11 A   
   3.00 keV   1.930E-01  2.582E+00      40 A        16 A        12 A   
   3.25 keV   2.009E-01  2.680E+00      42 A        17 A        12 A   
   3.50 keV   2.085E-01  2.773E+00      43 A        17 A        13 A   
   3.75 keV   2.158E-01  2.862E+00      45 A        18 A        13 A   
   4.00 keV   2.228E-01  2.947E+00      46 A        18 A        13 A   
   4.50 keV   2.364E-01  3.106E+00      49 A        19 A        14 A   
