 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/54Cr_in_mylar.txt

 Ion = Chromium     [24] , Mass = 53.93888 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Chromium     [24] , Mass = 53.93888 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.667E-01  2.463E+00      44 A        14 A        11 A   
   1.10 keV   1.749E-01  2.554E+00      46 A        15 A        11 A   
   1.20 keV   1.826E-01  2.638E+00      48 A        16 A        12 A   
   1.30 keV   1.901E-01  2.717E+00      50 A        16 A        12 A   
   1.40 keV   1.973E-01  2.790E+00      52 A        17 A        12 A   
   1.50 keV   2.042E-01  2.859E+00      54 A        17 A        13 A   
   1.60 keV   2.109E-01  2.924E+00      56 A        18 A        13 A   
   1.70 keV   2.174E-01  2.986E+00      58 A        18 A        14 A   
   1.80 keV   2.237E-01  3.044E+00      60 A        19 A        14 A   
   2.00 keV   2.358E-01  3.152E+00      64 A        20 A        15 A   
   2.25 keV   2.501E-01  3.273E+00      68 A        21 A        16 A   
   2.50 keV   2.636E-01  3.382E+00      72 A        22 A        17 A   
   2.75 keV   2.765E-01  3.480E+00      76 A        23 A        18 A   
   3.00 keV   2.888E-01  3.570E+00      80 A        24 A        18 A   
   3.25 keV   3.006E-01  3.652E+00      84 A        25 A        19 A   
   3.50 keV   3.119E-01  3.728E+00      88 A        26 A        20 A   
   3.75 keV   3.229E-01  3.798E+00      92 A        27 A        21 A   
   4.00 keV   3.335E-01  3.863E+00      96 A        28 A        22 A   
