 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/46Ar_in_mylar.txt

 Ion = Argon        [18] , Mass = 45.96804 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Argon        [18] , Mass = 45.96804 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.216E-01  2.199E+00      44 A        15 A        11 A   
   1.10 keV   2.325E-01  2.272E+00      47 A        16 A        12 A   
   1.20 keV   2.428E-01  2.339E+00      49 A        16 A        12 A   
   1.30 keV   2.527E-01  2.401E+00      51 A        17 A        13 A   
   1.40 keV   2.623E-01  2.459E+00      54 A        18 A        13 A   
   1.50 keV   2.715E-01  2.513E+00      56 A        18 A        14 A   
   1.60 keV   2.804E-01  2.563E+00      58 A        19 A        14 A   
   1.70 keV   2.890E-01  2.610E+00      60 A        19 A        15 A   
   1.80 keV   2.974E-01  2.655E+00      62 A        20 A        15 A   
   2.00 keV   3.135E-01  2.737E+00      66 A        21 A        16 A   
   2.25 keV   3.325E-01  2.828E+00      71 A        22 A        17 A   
   2.50 keV   3.505E-01  2.909E+00      76 A        24 A        18 A   
   2.75 keV   3.676E-01  2.981E+00      80 A        25 A        19 A   
   3.00 keV   3.839E-01  3.045E+00      85 A        26 A        20 A   
   3.25 keV   3.996E-01  3.104E+00      89 A        27 A        21 A   
   3.50 keV   4.147E-01  3.158E+00      93 A        28 A        22 A   
   3.75 keV   4.292E-01  3.206E+00      98 A        29 A        23 A   
   4.00 keV   4.433E-01  3.251E+00     102 A        30 A        24 A   
