 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/15B_in_mylar.txt

 Ion = Boron        [5] , Mass = 15.03109 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Boron        [5] , Mass = 15.03109 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.674E-01  8.693E-01      66 A        30 A        22 A   
   1.10 keV   1.756E-01  8.779E-01      71 A        32 A        24 A   
   1.20 keV   1.834E-01  8.850E-01      76 A        34 A        25 A   
   1.30 keV   1.909E-01  8.906E-01      81 A        36 A        27 A   
   1.40 keV   1.981E-01  8.952E-01      86 A        38 A        28 A   
   1.50 keV   2.050E-01  8.988E-01      91 A        40 A        29 A   
   1.60 keV   2.118E-01  9.016E-01      95 A        42 A        31 A   
   1.70 keV   2.183E-01  9.037E-01     100 A        43 A        32 A   
   1.80 keV   2.246E-01  9.052E-01     105 A        45 A        33 A   
   2.00 keV   2.368E-01  9.067E-01     114 A        49 A        36 A   
   2.25 keV   2.511E-01  9.064E-01     126 A        53 A        39 A   
   2.50 keV   2.647E-01  9.044E-01     138 A        57 A        42 A   
   2.75 keV   2.776E-01  9.011E-01     150 A        62 A        45 A   
   3.00 keV   2.900E-01  8.968E-01     161 A        66 A        48 A   
   3.25 keV   3.018E-01  8.918E-01     173 A        70 A        51 A   
   3.50 keV   3.132E-01  8.862E-01     185 A        74 A        54 A   
   3.75 keV   3.242E-01  8.802E-01     196 A        78 A        56 A   
   4.00 keV   3.348E-01  8.740E-01     208 A        82 A        59 A   
