 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/171Lu_in_mylar.txt

 Ion = Lutetium     [71] , Mass = 170.9379 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Lutetium     [71] , Mass = 170.9379 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.792E-01  2.512E+00      57 A        12 A         8 A   
   1.10 keV   2.928E-01  2.642E+00      59 A        12 A         8 A   
   1.20 keV   3.058E-01  2.765E+00      62 A        13 A         9 A   
   1.30 keV   3.183E-01  2.882E+00      64 A        13 A         9 A   
   1.40 keV   3.303E-01  2.994E+00      66 A        13 A         9 A   
   1.50 keV   3.419E-01  3.101E+00      68 A        14 A        10 A   
   1.60 keV   3.531E-01  3.204E+00      70 A        14 A        10 A   
   1.70 keV   3.640E-01  3.303E+00      72 A        14 A        10 A   
   1.80 keV   3.746E-01  3.399E+00      73 A        15 A        10 A   
   2.00 keV   3.948E-01  3.581E+00      77 A        15 A        11 A   
   2.25 keV   4.188E-01  3.794E+00      81 A        16 A        11 A   
   2.50 keV   4.414E-01  3.991E+00      85 A        17 A        12 A   
   2.75 keV   4.630E-01  4.177E+00      88 A        18 A        12 A   
   3.00 keV   4.836E-01  4.351E+00      92 A        18 A        13 A   
   3.25 keV   5.033E-01  4.516E+00      95 A        19 A        13 A   
   3.50 keV   5.223E-01  4.673E+00      99 A        19 A        14 A   
   3.75 keV   5.406E-01  4.822E+00     102 A        20 A        14 A   
   4.00 keV   5.584E-01  4.964E+00     105 A        21 A        15 A   
