 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/47Mn_in_mylar.txt

 Ion = Manganese    [25] , Mass = 46.97577 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Manganese    [25] , Mass = 46.97577 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.477E-01  2.549E+00      41 A        14 A        11 A   
   1.10 keV   1.549E-01  2.642E+00      43 A        15 A        11 A   
   1.20 keV   1.618E-01  2.728E+00      45 A        16 A        12 A   
   1.30 keV   1.684E-01  2.808E+00      47 A        16 A        12 A   
   1.40 keV   1.747E-01  2.882E+00      49 A        17 A        13 A   
   1.50 keV   1.808E-01  2.953E+00      51 A        17 A        13 A   
   1.60 keV   1.868E-01  3.019E+00      53 A        18 A        13 A   
   1.70 keV   1.925E-01  3.081E+00      55 A        19 A        14 A   
   1.80 keV   1.981E-01  3.140E+00      57 A        19 A        14 A   
   2.00 keV   2.088E-01  3.249E+00      60 A        20 A        15 A   
   2.25 keV   2.215E-01  3.372E+00      64 A        21 A        16 A   
   2.50 keV   2.335E-01  3.482E+00      68 A        22 A        17 A   
   2.75 keV   2.449E-01  3.581E+00      72 A        23 A        18 A   
   3.00 keV   2.558E-01  3.671E+00      76 A        24 A        19 A   
   3.25 keV   2.662E-01  3.754E+00      80 A        25 A        19 A   
   3.50 keV   2.763E-01  3.830E+00      84 A        26 A        20 A   
   3.75 keV   2.859E-01  3.900E+00      87 A        27 A        21 A   
   4.00 keV   2.953E-01  3.965E+00      91 A        28 A        22 A   
