 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/134Ce_in_mylar.txt

 Ion = Cerium       [58] , Mass = 133.9089 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Cerium       [58] , Mass = 133.9089 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.131E-01  2.630E+00      56 A        13 A         9 A   
   1.10 keV   1.186E-01  2.760E+00      58 A        14 A        10 A   
   1.20 keV   1.239E-01  2.882E+00      60 A        14 A        10 A   
   1.30 keV   1.289E-01  2.998E+00      62 A        15 A        10 A   
   1.40 keV   1.338E-01  3.108E+00      64 A        15 A        11 A   
   1.50 keV   1.385E-01  3.214E+00      66 A        16 A        11 A   
   1.60 keV   1.430E-01  3.315E+00      68 A        16 A        11 A   
   1.70 keV   1.474E-01  3.413E+00      70 A        16 A        12 A   
   1.80 keV   1.517E-01  3.506E+00      72 A        17 A        12 A   
   2.00 keV   1.599E-01  3.683E+00      75 A        17 A        12 A   
   2.25 keV   1.696E-01  3.888E+00      79 A        18 A        13 A   
   2.50 keV   1.788E-01  4.079E+00      83 A        19 A        14 A   
   2.75 keV   1.875E-01  4.256E+00      87 A        20 A        14 A   
   3.00 keV   1.958E-01  4.422E+00      91 A        21 A        15 A   
   3.25 keV   2.038E-01  4.579E+00      94 A        21 A        15 A   
   3.50 keV   2.115E-01  4.726E+00      97 A        22 A        16 A   
   3.75 keV   2.189E-01  4.867E+00     101 A        23 A        16 A   
   4.00 keV   2.261E-01  5.000E+00     104 A        23 A        17 A   
