 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/124I_in_mylar.txt

 Ion = Iodine       [53] , Mass = 123.9062 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Iodine       [53] , Mass = 123.9062 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.228E-01  2.639E+00      52 A        12 A         9 A   
   1.10 keV   2.337E-01  2.766E+00      54 A        13 A         9 A   
   1.20 keV   2.441E-01  2.886E+00      56 A        13 A         9 A   
   1.30 keV   2.540E-01  3.000E+00      58 A        14 A        10 A   
   1.40 keV   2.636E-01  3.108E+00      60 A        14 A        10 A   
   1.50 keV   2.729E-01  3.212E+00      62 A        15 A        10 A   
   1.60 keV   2.818E-01  3.310E+00      64 A        15 A        11 A   
   1.70 keV   2.905E-01  3.405E+00      66 A        15 A        11 A   
   1.80 keV   2.989E-01  3.496E+00      68 A        16 A        11 A   
   2.00 keV   3.151E-01  3.669E+00      71 A        16 A        12 A   
   2.25 keV   3.342E-01  3.868E+00      75 A        17 A        12 A   
   2.50 keV   3.523E-01  4.052E+00      79 A        18 A        13 A   
   2.75 keV   3.695E-01  4.223E+00      82 A        19 A        14 A   
   3.00 keV   3.859E-01  4.383E+00      86 A        20 A        14 A   
   3.25 keV   4.017E-01  4.534E+00      89 A        20 A        15 A   
   3.50 keV   4.168E-01  4.676E+00      92 A        21 A        15 A   
   3.75 keV   4.315E-01  4.810E+00      96 A        21 A        16 A   
   4.00 keV   4.456E-01  4.938E+00      99 A        22 A        16 A   
