 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/82Kr_in_mylar.txt

 Ion = Krypton      [36] , Mass = 81.91348 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Krypton      [36] , Mass = 81.91348 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.077E-01  2.654E+00      46 A        13 A         9 A   
   1.10 keV   2.178E-01  2.768E+00      48 A        14 A        10 A   
   1.20 keV   2.275E-01  2.875E+00      51 A        14 A        10 A   
   1.30 keV   2.368E-01  2.975E+00      53 A        15 A        11 A   
   1.40 keV   2.457E-01  3.070E+00      54 A        15 A        11 A   
   1.50 keV   2.544E-01  3.160E+00      56 A        16 A        11 A   
   1.60 keV   2.627E-01  3.246E+00      58 A        16 A        12 A   
   1.70 keV   2.708E-01  3.328E+00      60 A        16 A        12 A   
   1.80 keV   2.786E-01  3.405E+00      62 A        17 A        12 A   
   2.00 keV   2.937E-01  3.551E+00      65 A        18 A        13 A   
   2.25 keV   3.115E-01  3.718E+00      69 A        18 A        14 A   
   2.50 keV   3.284E-01  3.870E+00      73 A        19 A        14 A   
   2.75 keV   3.444E-01  4.010E+00      76 A        20 A        15 A   
   3.00 keV   3.597E-01  4.140E+00      80 A        21 A        16 A   
   3.25 keV   3.744E-01  4.260E+00      84 A        22 A        16 A   
   3.50 keV   3.886E-01  4.372E+00      87 A        23 A        17 A   
   3.75 keV   4.022E-01  4.478E+00      90 A        23 A        17 A   
   4.00 keV   4.154E-01  4.577E+00      93 A        24 A        18 A   
