 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/90Br_in_mylar.txt

 Ion = Bromine      [35] , Mass = 89.93129 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Bromine      [35] , Mass = 89.93129 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.213E-01  2.562E+00      50 A        14 A        10 A   
   1.10 keV   1.272E-01  2.674E+00      52 A        14 A        10 A   
   1.20 keV   1.329E-01  2.778E+00      55 A        15 A        11 A   
   1.30 keV   1.383E-01  2.876E+00      57 A        15 A        11 A   
   1.40 keV   1.435E-01  2.968E+00      59 A        16 A        12 A   
   1.50 keV   1.486E-01  3.056E+00      61 A        16 A        12 A   
   1.60 keV   1.534E-01  3.140E+00      63 A        17 A        12 A   
   1.70 keV   1.582E-01  3.219E+00      65 A        17 A        13 A   
   1.80 keV   1.628E-01  3.295E+00      67 A        18 A        13 A   
   2.00 keV   1.716E-01  3.438E+00      70 A        19 A        14 A   
   2.25 keV   1.820E-01  3.601E+00      74 A        19 A        14 A   
   2.50 keV   1.918E-01  3.750E+00      79 A        20 A        15 A   
   2.75 keV   2.012E-01  3.887E+00      82 A        21 A        16 A   
   3.00 keV   2.101E-01  4.014E+00      86 A        22 A        16 A   
   3.25 keV   2.187E-01  4.132E+00      90 A        23 A        17 A   
   3.50 keV   2.269E-01  4.242E+00      94 A        24 A        18 A   
   3.75 keV   2.349E-01  4.346E+00      97 A        24 A        18 A   
   4.00 keV   2.426E-01  4.443E+00     101 A        25 A        19 A   
