 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/26S_in_mylar.txt

 Ion = Sulfur       [16] , Mass = 26.02972 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Sulfur       [16] , Mass = 26.02972 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.537E-01  2.064E+00      39 A        16 A        12 A   
   1.10 keV   2.661E-01  2.123E+00      41 A        17 A        13 A   
   1.20 keV   2.779E-01  2.176E+00      44 A        18 A        13 A   
   1.30 keV   2.893E-01  2.224E+00      46 A        19 A        14 A   
   1.40 keV   3.002E-01  2.269E+00      48 A        19 A        15 A   
   1.50 keV   3.107E-01  2.310E+00      50 A        20 A        15 A   
   1.60 keV   3.209E-01  2.348E+00      52 A        21 A        16 A   
   1.70 keV   3.308E-01  2.383E+00      54 A        22 A        16 A   
   1.80 keV   3.404E-01  2.416E+00      56 A        22 A        17 A   
   2.00 keV   3.588E-01  2.476E+00      60 A        24 A        18 A   
   2.25 keV   3.805E-01  2.541E+00      65 A        25 A        19 A   
   2.50 keV   4.011E-01  2.598E+00      70 A        27 A        20 A   
   2.75 keV   4.207E-01  2.647E+00      74 A        28 A        21 A   
   3.00 keV   4.394E-01  2.690E+00      79 A        30 A        23 A   
   3.25 keV   4.574E-01  2.728E+00      83 A        31 A        24 A   
   3.50 keV   4.746E-01  2.762E+00      88 A        33 A        25 A   
   3.75 keV   4.913E-01  2.793E+00      92 A        34 A        26 A   
   4.00 keV   5.074E-01  2.820E+00      97 A        35 A        27 A   
