 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/183Ta_in_mylar.txt

 Ion = Tantalum     [73] , Mass = 182.9514 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Tantalum     [73] , Mass = 182.9514 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.882E-01  2.456E+00      61 A        12 A         9 A   
   1.10 keV   1.974E-01  2.584E+00      64 A        13 A         9 A   
   1.20 keV   2.062E-01  2.705E+00      66 A        13 A         9 A   
   1.30 keV   2.146E-01  2.821E+00      68 A        14 A        10 A   
   1.40 keV   2.227E-01  2.931E+00      71 A        14 A        10 A   
   1.50 keV   2.305E-01  3.038E+00      73 A        15 A        10 A   
   1.60 keV   2.381E-01  3.140E+00      75 A        15 A        10 A   
   1.70 keV   2.454E-01  3.238E+00      77 A        15 A        11 A   
   1.80 keV   2.525E-01  3.333E+00      78 A        16 A        11 A   
   2.00 keV   2.662E-01  3.513E+00      82 A        16 A        11 A   
   2.25 keV   2.823E-01  3.724E+00      86 A        17 A        12 A   
   2.50 keV   2.976E-01  3.921E+00      90 A        18 A        13 A   
   2.75 keV   3.121E-01  4.105E+00      94 A        19 A        13 A   
   3.00 keV   3.260E-01  4.279E+00      98 A        19 A        14 A   
   3.25 keV   3.393E-01  4.443E+00     102 A        20 A        14 A   
   3.50 keV   3.521E-01  4.599E+00     105 A        21 A        14 A   
   3.75 keV   3.645E-01  4.748E+00     108 A        21 A        15 A   
   4.00 keV   3.764E-01  4.890E+00     112 A        22 A        15 A   
