 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/171W_in_mylar.txt

 Ion = Tungsten     [74] , Mass = 170.9494 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Tungsten     [74] , Mass = 170.9494 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.006E-01  2.537E+00      56 A        11 A         8 A   
   1.10 keV   3.152E-01  2.669E+00      59 A        12 A         8 A   
   1.20 keV   3.293E-01  2.794E+00      61 A        12 A         9 A   
   1.30 keV   3.427E-01  2.913E+00      63 A        13 A         9 A   
   1.40 keV   3.556E-01  3.026E+00      65 A        13 A         9 A   
   1.50 keV   3.681E-01  3.135E+00      67 A        14 A         9 A   
   1.60 keV   3.802E-01  3.240E+00      69 A        14 A        10 A   
   1.70 keV   3.919E-01  3.341E+00      70 A        14 A        10 A   
   1.80 keV   4.033E-01  3.438E+00      72 A        15 A        10 A   
   2.00 keV   4.251E-01  3.624E+00      76 A        15 A        11 A   
   2.25 keV   4.508E-01  3.840E+00      80 A        16 A        11 A   
   2.50 keV   4.752E-01  4.041E+00      83 A        17 A        12 A   
   2.75 keV   4.984E-01  4.230E+00      87 A        17 A        12 A   
   3.00 keV   5.206E-01  4.408E+00      90 A        18 A        13 A   
   3.25 keV   5.419E-01  4.576E+00      94 A        19 A        13 A   
   3.50 keV   5.623E-01  4.736E+00      97 A        19 A        13 A   
   3.75 keV   5.820E-01  4.888E+00     100 A        20 A        14 A   
   4.00 keV   6.011E-01  5.034E+00     103 A        20 A        14 A   
