 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/89Y_in_mylar.txt

 Ion = Yttrium      [39] , Mass = 88.90584 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Yttrium      [39] , Mass = 88.90584 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.397E-01  2.668E+00      48 A        13 A        10 A   
   1.10 keV   1.465E-01  2.786E+00      51 A        14 A        10 A   
   1.20 keV   1.531E-01  2.897E+00      53 A        14 A        10 A   
   1.30 keV   1.593E-01  3.001E+00      55 A        15 A        11 A   
   1.40 keV   1.653E-01  3.099E+00      57 A        15 A        11 A   
   1.50 keV   1.711E-01  3.193E+00      59 A        16 A        12 A   
   1.60 keV   1.767E-01  3.282E+00      60 A        16 A        12 A   
   1.70 keV   1.822E-01  3.367E+00      62 A        17 A        12 A   
   1.80 keV   1.875E-01  3.448E+00      64 A        17 A        12 A   
   2.00 keV   1.976E-01  3.600E+00      67 A        18 A        13 A   
   2.25 keV   2.096E-01  3.775E+00      71 A        19 A        14 A   
   2.50 keV   2.209E-01  3.935E+00      75 A        20 A        15 A   
   2.75 keV   2.317E-01  4.082E+00      79 A        21 A        15 A   
   3.00 keV   2.420E-01  4.219E+00      83 A        21 A        16 A   
   3.25 keV   2.519E-01  4.346E+00      86 A        22 A        16 A   
   3.50 keV   2.614E-01  4.465E+00      90 A        23 A        17 A   
   3.75 keV   2.706E-01  4.577E+00      93 A        24 A        18 A   
   4.00 keV   2.795E-01  4.683E+00      96 A        24 A        18 A   
