 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/75Rb_in_mylar.txt

 Ion = Rubidium     [37] , Mass = 74.93858 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Rubidium     [37] , Mass = 74.93858 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.385E-01  2.740E+00      45 A        13 A        10 A   
   1.10 keV   1.452E-01  2.858E+00      47 A        14 A        10 A   
   1.20 keV   1.517E-01  2.967E+00      49 A        15 A        11 A   
   1.30 keV   1.579E-01  3.070E+00      51 A        15 A        11 A   
   1.40 keV   1.638E-01  3.167E+00      53 A        16 A        11 A   
   1.50 keV   1.696E-01  3.259E+00      55 A        16 A        12 A   
   1.60 keV   1.752E-01  3.347E+00      57 A        16 A        12 A   
   1.70 keV   1.805E-01  3.430E+00      58 A        17 A        12 A   
   1.80 keV   1.858E-01  3.510E+00      60 A        17 A        13 A   
   2.00 keV   1.958E-01  3.659E+00      63 A        18 A        13 A   
   2.25 keV   2.077E-01  3.829E+00      67 A        19 A        14 A   
   2.50 keV   2.189E-01  3.984E+00      71 A        20 A        15 A   
   2.75 keV   2.296E-01  4.127E+00      75 A        21 A        16 A   
   3.00 keV   2.398E-01  4.258E+00      78 A        22 A        16 A   
   3.25 keV   2.496E-01  4.381E+00      82 A        22 A        17 A   
   3.50 keV   2.591E-01  4.495E+00      85 A        23 A        17 A   
   3.75 keV   2.681E-01  4.602E+00      88 A        24 A        18 A   
   4.00 keV   2.769E-01  4.703E+00      92 A        25 A        19 A   
