 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/134Te_in_mylar.txt

 Ion = Tellurium    [52] , Mass = 133.9114 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Tellurium    [52] , Mass = 133.9114 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.065E-01  2.551E+00      57 A        13 A         9 A   
   1.10 keV   1.117E-01  2.674E+00      59 A        14 A        10 A   
   1.20 keV   1.166E-01  2.791E+00      61 A        14 A        10 A   
   1.30 keV   1.214E-01  2.902E+00      64 A        15 A        11 A   
   1.40 keV   1.260E-01  3.007E+00      66 A        15 A        11 A   
   1.50 keV   1.304E-01  3.108E+00      68 A        16 A        11 A   
   1.60 keV   1.347E-01  3.204E+00      70 A        16 A        12 A   
   1.70 keV   1.388E-01  3.296E+00      72 A        17 A        12 A   
   1.80 keV   1.428E-01  3.385E+00      74 A        17 A        12 A   
   2.00 keV   1.506E-01  3.553E+00      77 A        18 A        13 A   
   2.25 keV   1.597E-01  3.748E+00      81 A        19 A        13 A   
   2.50 keV   1.683E-01  3.927E+00      86 A        19 A        14 A   
   2.75 keV   1.766E-01  4.095E+00      89 A        20 A        15 A   
   3.00 keV   1.844E-01  4.251E+00      93 A        21 A        15 A   
   3.25 keV   1.919E-01  4.399E+00      97 A        22 A        16 A   
   3.50 keV   1.992E-01  4.538E+00     100 A        22 A        16 A   
   3.75 keV   2.062E-01  4.669E+00     104 A        23 A        17 A   
   4.00 keV   2.129E-01  4.794E+00     107 A        24 A        17 A   
