 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/39Al_in_mylar.txt

 Ion = Aluminum     [13] , Mass = 39.02307 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Aluminum     [13] , Mass = 39.02307 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.221E-01  1.879E+00      49 A        17 A        13 A   
   1.10 keV   1.281E-01  1.933E+00      52 A        18 A        14 A   
   1.20 keV   1.337E-01  1.982E+00      55 A        19 A        15 A   
   1.30 keV   1.392E-01  2.027E+00      57 A        20 A        15 A   
   1.40 keV   1.445E-01  2.068E+00      60 A        21 A        16 A   
   1.50 keV   1.495E-01  2.107E+00      63 A        22 A        16 A   
   1.60 keV   1.544E-01  2.142E+00      65 A        22 A        17 A   
   1.70 keV   1.592E-01  2.176E+00      68 A        23 A        18 A   
   1.80 keV   1.638E-01  2.207E+00      70 A        24 A        18 A   
   2.00 keV   1.727E-01  2.263E+00      75 A        25 A        19 A   
   2.25 keV   1.831E-01  2.324E+00      81 A        27 A        21 A   
   2.50 keV   1.931E-01  2.378E+00      87 A        28 A        22 A   
   2.75 keV   2.025E-01  2.424E+00      93 A        30 A        23 A   
   3.00 keV   2.115E-01  2.465E+00      99 A        32 A        24 A   
   3.25 keV   2.201E-01  2.502E+00     104 A        33 A        26 A   
   3.50 keV   2.284E-01  2.535E+00     110 A        34 A        27 A   
   3.75 keV   2.364E-01  2.564E+00     115 A        36 A        28 A   
   4.00 keV   2.442E-01  2.590E+00     120 A        37 A        29 A   
