 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/72Ge_in_mylar.txt

 Ion = Germanium    [32] , Mass = 71.92207 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Germanium    [32] , Mass = 71.92207 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.195E-01  2.624E+00      46 A        14 A        10 A   
   1.10 keV   1.254E-01  2.732E+00      48 A        15 A        11 A   
   1.20 keV   1.309E-01  2.833E+00      51 A        15 A        11 A   
   1.30 keV   1.363E-01  2.928E+00      53 A        16 A        11 A   
   1.40 keV   1.414E-01  3.018E+00      55 A        16 A        12 A   
   1.50 keV   1.464E-01  3.102E+00      57 A        17 A        12 A   
   1.60 keV   1.512E-01  3.182E+00      58 A        17 A        13 A   
   1.70 keV   1.558E-01  3.258E+00      60 A        18 A        13 A   
   1.80 keV   1.604E-01  3.331E+00      62 A        18 A        13 A   
   2.00 keV   1.690E-01  3.467E+00      65 A        19 A        14 A   
   2.25 keV   1.793E-01  3.621E+00      70 A        20 A        15 A   
   2.50 keV   1.890E-01  3.761E+00      74 A        21 A        16 A   
   2.75 keV   1.982E-01  3.889E+00      78 A        22 A        16 A   
   3.00 keV   2.070E-01  4.007E+00      81 A        23 A        17 A   
   3.25 keV   2.155E-01  4.117E+00      85 A        23 A        18 A   
   3.50 keV   2.236E-01  4.219E+00      89 A        24 A        18 A   
   3.75 keV   2.315E-01  4.314E+00      92 A        25 A        19 A   
   4.00 keV   2.390E-01  4.403E+00      95 A        26 A        20 A   
