 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/217Tl_in_mylar.txt

 Ion = Thallium     [81] , Mass = 217.02 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Thallium     [81] , Mass = 217.02 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.202E-01  2.329E+00      62 A        11 A         8 A   
   1.10 keV   3.359E-01  2.453E+00      65 A        12 A         8 A   
   1.20 keV   3.508E-01  2.571E+00      67 A        12 A         8 A   
   1.30 keV   3.651E-01  2.684E+00      69 A        13 A         9 A   
   1.40 keV   3.789E-01  2.793E+00      72 A        13 A         9 A   
   1.50 keV   3.922E-01  2.897E+00      74 A        13 A         9 A   
   1.60 keV   4.051E-01  2.997E+00      76 A        14 A         9 A   
   1.70 keV   4.175E-01  3.093E+00      78 A        14 A        10 A   
   1.80 keV   4.296E-01  3.187E+00      80 A        14 A        10 A   
   2.00 keV   4.529E-01  3.365E+00      83 A        15 A        10 A   
   2.25 keV   4.803E-01  3.573E+00      88 A        16 A        11 A   
   2.50 keV   5.063E-01  3.768E+00      92 A        16 A        11 A   
   2.75 keV   5.310E-01  3.952E+00      95 A        17 A        12 A   
   3.00 keV   5.547E-01  4.125E+00      99 A        18 A        12 A   
   3.25 keV   5.773E-01  4.289E+00     103 A        18 A        13 A   
   3.50 keV   5.991E-01  4.446E+00     106 A        19 A        13 A   
   3.75 keV   6.201E-01  4.595E+00     109 A        19 A        13 A   
   4.00 keV   6.405E-01  4.738E+00     113 A        20 A        14 A   
