 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/208Au_in_mylar.txt

 Ion = Gold         [79] , Mass = 207.9937 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Gold         [79] , Mass = 207.9937 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.124E-01  2.362E+00      61 A        11 A         8 A   
   1.10 keV   3.276E-01  2.487E+00      64 A        12 A         8 A   
   1.20 keV   3.422E-01  2.606E+00      66 A        12 A         8 A   
   1.30 keV   3.562E-01  2.720E+00      68 A        13 A         9 A   
   1.40 keV   3.696E-01  2.829E+00      71 A        13 A         9 A   
   1.50 keV   3.826E-01  2.934E+00      73 A        13 A         9 A   
   1.60 keV   3.951E-01  3.034E+00      75 A        14 A        10 A   
   1.70 keV   4.073E-01  3.131E+00      77 A        14 A        10 A   
   1.80 keV   4.191E-01  3.225E+00      78 A        14 A        10 A   
   2.00 keV   4.418E-01  3.404E+00      82 A        15 A        10 A   
   2.25 keV   4.686E-01  3.613E+00      86 A        16 A        11 A   
   2.50 keV   4.939E-01  3.809E+00      90 A        16 A        11 A   
   2.75 keV   5.180E-01  3.993E+00      94 A        17 A        12 A   
   3.00 keV   5.410E-01  4.166E+00      98 A        18 A        12 A   
   3.25 keV   5.631E-01  4.331E+00     101 A        18 A        13 A   
   3.50 keV   5.844E-01  4.488E+00     105 A        19 A        13 A   
   3.75 keV   6.049E-01  4.637E+00     108 A        19 A        14 A   
   4.00 keV   6.247E-01  4.780E+00     111 A        20 A        14 A   
