 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/93Sr_in_mylar.txt

 Ion = Strontium    [38] , Mass = 92.91402 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Strontium    [38] , Mass = 92.91402 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.285E-01  2.612E+00      50 A        14 A        10 A   
   1.10 keV   1.348E-01  2.727E+00      52 A        14 A        10 A   
   1.20 keV   1.408E-01  2.836E+00      54 A        15 A        11 A   
   1.30 keV   1.465E-01  2.938E+00      56 A        15 A        11 A   
   1.40 keV   1.521E-01  3.034E+00      58 A        16 A        11 A   
   1.50 keV   1.574E-01  3.126E+00      60 A        16 A        12 A   
   1.60 keV   1.626E-01  3.213E+00      62 A        17 A        12 A   
   1.70 keV   1.676E-01  3.296E+00      64 A        17 A        12 A   
   1.80 keV   1.724E-01  3.376E+00      66 A        17 A        13 A   
   2.00 keV   1.818E-01  3.526E+00      69 A        18 A        13 A   
   2.25 keV   1.928E-01  3.697E+00      74 A        19 A        14 A   
   2.50 keV   2.032E-01  3.854E+00      78 A        20 A        15 A   
   2.75 keV   2.131E-01  3.998E+00      81 A        21 A        15 A   
   3.00 keV   2.226E-01  4.132E+00      85 A        22 A        16 A   
   3.25 keV   2.317E-01  4.257E+00      89 A        22 A        17 A   
   3.50 keV   2.405E-01  4.374E+00      92 A        23 A        17 A   
   3.75 keV   2.489E-01  4.484E+00      96 A        24 A        18 A   
   4.00 keV   2.571E-01  4.588E+00      99 A        25 A        18 A   
