 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/38Sc_in_mylar.txt

 Ion = Scandium     [21] , Mass = 37.99544 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Scandium     [21] , Mass = 37.99544 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.992E-01  2.391E+00      40 A        15 A        11 A   
   1.10 keV   2.089E-01  2.471E+00      42 A        16 A        12 A   
   1.20 keV   2.182E-01  2.544E+00      44 A        16 A        12 A   
   1.30 keV   2.271E-01  2.612E+00      46 A        17 A        13 A   
   1.40 keV   2.357E-01  2.676E+00      48 A        18 A        13 A   
   1.50 keV   2.440E-01  2.735E+00      50 A        18 A        14 A   
   1.60 keV   2.520E-01  2.790E+00      52 A        19 A        14 A   
   1.70 keV   2.597E-01  2.842E+00      54 A        19 A        15 A   
   1.80 keV   2.673E-01  2.891E+00      56 A        20 A        15 A   
   2.00 keV   2.817E-01  2.981E+00      59 A        21 A        16 A   
   2.25 keV   2.988E-01  3.081E+00      64 A        22 A        17 A   
   2.50 keV   3.150E-01  3.170E+00      68 A        23 A        18 A   
   2.75 keV   3.303E-01  3.249E+00      72 A        25 A        19 A   
   3.00 keV   3.450E-01  3.320E+00      76 A        26 A        20 A   
   3.25 keV   3.591E-01  3.385E+00      80 A        27 A        21 A   
   3.50 keV   3.727E-01  3.444E+00      84 A        28 A        22 A   
   3.75 keV   3.857E-01  3.498E+00      88 A        29 A        22 A   
   4.00 keV   3.984E-01  3.548E+00      92 A        30 A        23 A   
