 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/61Ca_in_mylar.txt

 Ion = Calcium      [20] , Mass = 61.02041 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Calcium      [20] , Mass = 61.02041 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.534E-01  2.234E+00      49 A        15 A        11 A   
   1.10 keV   1.609E-01  2.315E+00      51 A        16 A        12 A   
   1.20 keV   1.681E-01  2.390E+00      54 A        16 A        12 A   
   1.30 keV   1.750E-01  2.459E+00      56 A        17 A        13 A   
   1.40 keV   1.816E-01  2.524E+00      58 A        17 A        13 A   
   1.50 keV   1.879E-01  2.585E+00      61 A        18 A        14 A   
   1.60 keV   1.941E-01  2.642E+00      63 A        19 A        14 A   
   1.70 keV   2.001E-01  2.696E+00      65 A        19 A        14 A   
   1.80 keV   2.059E-01  2.747E+00      67 A        20 A        15 A   
   2.00 keV   2.170E-01  2.842E+00      71 A        21 A        16 A   
   2.25 keV   2.302E-01  2.948E+00      76 A        22 A        17 A   
   2.50 keV   2.426E-01  3.042E+00      81 A        23 A        18 A   
   2.75 keV   2.545E-01  3.128E+00      86 A        24 A        19 A   
   3.00 keV   2.658E-01  3.206E+00      90 A        25 A        19 A   
   3.25 keV   2.766E-01  3.277E+00      94 A        26 A        20 A   
   3.50 keV   2.871E-01  3.342E+00      99 A        27 A        21 A   
   3.75 keV   2.971E-01  3.402E+00     103 A        28 A        22 A   
   4.00 keV   3.069E-01  3.458E+00     107 A        29 A        23 A   
