 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/74Ni_in_ni.txt

 Ion = Nickel       [28] , Mass = 73.94772 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Nickel       [28] , Mass = 73.94772 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.063E-02  1.009E+00      12 A         8 A         6 A   
   1.10 keV   2.164E-02  1.053E+00      13 A         9 A         6 A   
   1.20 keV   2.260E-02  1.095E+00      14 A         9 A         6 A   
   1.30 keV   2.353E-02  1.134E+00      14 A         9 A         7 A   
   1.40 keV   2.441E-02  1.171E+00      15 A        10 A         7 A   
   1.50 keV   2.527E-02  1.206E+00      15 A        10 A         7 A   
   1.60 keV   2.610E-02  1.239E+00      16 A        10 A         7 A   
   1.70 keV   2.690E-02  1.271E+00      16 A        10 A         7 A   
   1.80 keV   2.768E-02  1.301E+00      17 A        11 A         8 A   
   2.00 keV   2.918E-02  1.358E+00      18 A        11 A         8 A   
   2.25 keV   3.095E-02  1.424E+00      19 A        12 A         8 A   
   2.50 keV   3.262E-02  1.483E+00      20 A        12 A         9 A   
   2.75 keV   3.422E-02  1.538E+00      21 A        13 A         9 A   
   3.00 keV   3.574E-02  1.589E+00      22 A        14 A        10 A   
   3.25 keV   3.720E-02  1.637E+00      23 A        14 A        10 A   
   3.50 keV   3.860E-02  1.681E+00      24 A        15 A        11 A   
   3.75 keV   3.996E-02  1.723E+00      25 A        15 A        11 A   
   4.00 keV   4.127E-02  1.762E+00      26 A        16 A        11 A   
   4.50 keV   4.377E-02  1.835E+00      28 A        17 A        12 A   
