 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/37Na_in_ni.txt

 Ion = Sodium       [11] , Mass = 37.05704 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Sodium       [11] , Mass = 37.05704 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.096E-02  5.276E-01      15 A        12 A         9 A   
   1.10 keV   3.247E-02  5.452E-01      16 A        13 A        10 A   
   1.20 keV   3.391E-02  5.614E-01      17 A        13 A        10 A   
   1.30 keV   3.530E-02  5.764E-01      18 A        14 A        11 A   
   1.40 keV   3.663E-02  5.903E-01      19 A        15 A        11 A   
   1.50 keV   3.792E-02  6.033E-01      20 A        15 A        11 A   
   1.60 keV   3.916E-02  6.155E-01      20 A        16 A        12 A   
   1.70 keV   4.036E-02  6.269E-01      21 A        16 A        12 A   
   1.80 keV   4.154E-02  6.377E-01      22 A        17 A        13 A   
   2.00 keV   4.378E-02  6.575E-01      24 A        18 A        13 A   
   2.25 keV   4.644E-02  6.796E-01      26 A        19 A        14 A   
   2.50 keV   4.895E-02  6.991E-01      27 A        20 A        15 A   
   2.75 keV   5.134E-02  7.165E-01      29 A        22 A        16 A   
   3.00 keV   5.362E-02  7.322E-01      31 A        23 A        17 A   
   3.25 keV   5.581E-02  7.465E-01      33 A        24 A        18 A   
   3.50 keV   5.792E-02  7.595E-01      35 A        25 A        18 A   
   3.75 keV   5.995E-02  7.713E-01      36 A        26 A        19 A   
   4.00 keV   6.192E-02  7.823E-01      38 A        28 A        20 A   
   4.50 keV   6.567E-02  8.016E-01      42 A        30 A        22 A   
