 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/217Pa_in_ni.txt

 Ion = Proactinium  [91] , Mass = 217.0183 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Proactinium  [91] , Mass = 217.0183 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    9.048E-02  1.397E+00      14 A         6 A         4 A   
   1.10 keV   9.490E-02  1.474E+00      15 A         6 A         5 A   
   1.20 keV   9.912E-02  1.547E+00      16 A         6 A         5 A   
   1.30 keV   1.032E-01  1.617E+00      16 A         7 A         5 A   
   1.40 keV   1.071E-01  1.684E+00      17 A         7 A         5 A   
   1.50 keV   1.108E-01  1.749E+00      17 A         7 A         5 A   
   1.60 keV   1.145E-01  1.812E+00      17 A         7 A         5 A   
   1.70 keV   1.180E-01  1.872E+00      18 A         7 A         5 A   
   1.80 keV   1.214E-01  1.930E+00      18 A         7 A         5 A   
   2.00 keV   1.280E-01  2.042E+00      19 A         8 A         6 A   
   2.25 keV   1.357E-01  2.174E+00      20 A         8 A         6 A   
   2.50 keV   1.431E-01  2.297E+00      21 A         8 A         6 A   
   2.75 keV   1.501E-01  2.413E+00      22 A         9 A         6 A   
   3.00 keV   1.567E-01  2.523E+00      23 A         9 A         7 A   
   3.25 keV   1.631E-01  2.628E+00      23 A         9 A         7 A   
   3.50 keV   1.693E-01  2.728E+00      24 A        10 A         7 A   
   3.75 keV   1.752E-01  2.824E+00      25 A        10 A         7 A   
   4.00 keV   1.810E-01  2.916E+00      26 A        10 A         7 A   
   4.50 keV   1.919E-01  3.090E+00      27 A        11 A         8 A   
