 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/61Ca_in_ni.txt

 Ion = Calcium      [20] , Mass = 61.02041 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Calcium      [20] , Mass = 61.02041 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    4.163E-02  8.429E-01      13 A         9 A         6 A   
   1.10 keV   4.366E-02  8.770E-01      14 A         9 A         7 A   
   1.20 keV   4.560E-02  9.088E-01      14 A        10 A         7 A   
   1.30 keV   4.746E-02  9.386E-01      15 A        10 A         7 A   
   1.40 keV   4.925E-02  9.666E-01      16 A        11 A         8 A   
   1.50 keV   5.098E-02  9.931E-01      16 A        11 A         8 A   
   1.60 keV   5.265E-02  1.018E+00      17 A        11 A         8 A   
   1.70 keV   5.427E-02  1.042E+00      17 A        12 A         8 A   
   1.80 keV   5.585E-02  1.065E+00      18 A        12 A         9 A   
   2.00 keV   5.887E-02  1.107E+00      19 A        13 A         9 A   
   2.25 keV   6.244E-02  1.155E+00      20 A        13 A        10 A   
   2.50 keV   6.582E-02  1.198E+00      22 A        14 A        10 A   
   2.75 keV   6.903E-02  1.238E+00      23 A        15 A        11 A   
   3.00 keV   7.210E-02  1.274E+00      24 A        15 A        11 A   
   3.25 keV   7.504E-02  1.308E+00      25 A        16 A        12 A   
   3.50 keV   7.787E-02  1.340E+00      26 A        17 A        12 A   
   3.75 keV   8.061E-02  1.369E+00      28 A        17 A        12 A   
   4.00 keV   8.325E-02  1.396E+00      29 A        18 A        13 A   
   4.50 keV   8.830E-02  1.446E+00      31 A        19 A        14 A   
