 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/59Ti_in_ni.txt

 Ion = Titanium     [22] , Mass = 58.97222 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Titanium     [22] , Mass = 58.97222 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.902E-02  8.688E-01      12 A         9 A         6 A   
   1.10 keV   4.092E-02  9.046E-01      13 A         9 A         7 A   
   1.20 keV   4.274E-02  9.379E-01      14 A        10 A         7 A   
   1.30 keV   4.449E-02  9.692E-01      14 A        10 A         7 A   
   1.40 keV   4.617E-02  9.986E-01      15 A        10 A         7 A   
   1.50 keV   4.779E-02  1.026E+00      15 A        11 A         8 A   
   1.60 keV   4.935E-02  1.053E+00      16 A        11 A         8 A   
   1.70 keV   5.087E-02  1.078E+00      17 A        11 A         8 A   
   1.80 keV   5.235E-02  1.102E+00      17 A        12 A         8 A   
   2.00 keV   5.518E-02  1.146E+00      18 A        12 A         9 A   
   2.25 keV   5.853E-02  1.197E+00      19 A        13 A         9 A   
   2.50 keV   6.169E-02  1.243E+00      21 A        14 A        10 A   
   2.75 keV   6.470E-02  1.285E+00      22 A        14 A        10 A   
   3.00 keV   6.758E-02  1.324E+00      23 A        15 A        11 A   
   3.25 keV   7.034E-02  1.360E+00      24 A        16 A        11 A   
   3.50 keV   7.300E-02  1.393E+00      25 A        16 A        12 A   
   3.75 keV   7.556E-02  1.425E+00      26 A        17 A        12 A   
   4.00 keV   7.804E-02  1.454E+00      27 A        18 A        13 A   
   4.50 keV   8.277E-02  1.507E+00      30 A        19 A        13 A   
