 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/26S_in_ni.txt

 Ion = Sulfur       [16] , Mass = 26.02972 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Sulfur       [16] , Mass = 26.02972 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    6.882E-02  5.271E-01      12 A        11 A         9 A   
   1.10 keV   7.218E-02  5.459E-01      13 A        12 A         9 A   
   1.20 keV   7.539E-02  5.634E-01      14 A        12 A        10 A   
   1.30 keV   7.847E-02  5.796E-01      14 A        13 A        10 A   
   1.40 keV   8.143E-02  5.948E-01      15 A        13 A        10 A   
   1.50 keV   8.429E-02  6.090E-01      16 A        14 A        11 A   
   1.60 keV   8.705E-02  6.223E-01      16 A        14 A        11 A   
   1.70 keV   8.973E-02  6.349E-01      17 A        15 A        11 A   
   1.80 keV   9.233E-02  6.469E-01      17 A        15 A        12 A   
   2.00 keV   9.733E-02  6.689E-01      19 A        16 A        13 A   
   2.25 keV   1.032E-01  6.936E-01      20 A        17 A        13 A   
   2.50 keV   1.088E-01  7.156E-01      22 A        18 A        14 A   
   2.75 keV   1.141E-01  7.355E-01      23 A        20 A        15 A   
   3.00 keV   1.192E-01  7.535E-01      24 A        21 A        16 A   
   3.25 keV   1.241E-01  7.700E-01      26 A        22 A        17 A   
   3.50 keV   1.288E-01  7.852E-01      27 A        23 A        17 A   
   3.75 keV   1.333E-01  7.991E-01      28 A        23 A        18 A   
   4.00 keV   1.376E-01  8.120E-01      30 A        24 A        19 A   
   4.50 keV   1.460E-01  8.352E-01      32 A        26 A        20 A   
