 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/146Pr_in_ni.txt

 Ion = Praseodymium [59] , Mass = 145.9177 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Praseodymium [59] , Mass = 145.9177 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.978E-02  1.332E+00      13 A         7 A         5 A   
   1.10 keV   3.123E-02  1.401E+00      14 A         7 A         5 A   
   1.20 keV   3.262E-02  1.466E+00      14 A         7 A         5 A   
   1.30 keV   3.396E-02  1.527E+00      15 A         7 A         5 A   
   1.40 keV   3.524E-02  1.586E+00      15 A         8 A         6 A   
   1.50 keV   3.647E-02  1.643E+00      16 A         8 A         6 A   
   1.60 keV   3.767E-02  1.697E+00      16 A         8 A         6 A   
   1.70 keV   3.883E-02  1.750E+00      17 A         8 A         6 A   
   1.80 keV   3.996E-02  1.800E+00      17 A         8 A         6 A   
   2.00 keV   4.212E-02  1.896E+00      18 A         9 A         6 A   
   2.25 keV   4.467E-02  2.008E+00      19 A         9 A         7 A   
   2.50 keV   4.709E-02  2.112E+00      20 A        10 A         7 A   
   2.75 keV   4.939E-02  2.209E+00      21 A        10 A         7 A   
   3.00 keV   5.158E-02  2.301E+00      22 A        10 A         8 A   
   3.25 keV   5.369E-02  2.387E+00      22 A        11 A         8 A   
   3.50 keV   5.571E-02  2.470E+00      23 A        11 A         8 A   
   3.75 keV   5.767E-02  2.548E+00      24 A        11 A         8 A   
   4.00 keV   5.956E-02  2.622E+00      25 A        12 A         9 A   
   4.50 keV   6.317E-02  2.762E+00      26 A        12 A         9 A   
