 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/102Sn_in_ni.txt

 Ion = Tin          [50] , Mass = 101.9303 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Tin          [50] , Mass = 101.9303 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.544E-02  1.279E+00      12 A         7 A         5 A   
   1.10 keV   3.717E-02  1.342E+00      12 A         7 A         5 A   
   1.20 keV   3.882E-02  1.401E+00      13 A         7 A         5 A   
   1.30 keV   4.040E-02  1.457E+00      13 A         8 A         6 A   
   1.40 keV   4.193E-02  1.511E+00      14 A         8 A         6 A   
   1.50 keV   4.340E-02  1.562E+00      14 A         8 A         6 A   
   1.60 keV   4.483E-02  1.611E+00      14 A         8 A         6 A   
   1.70 keV   4.620E-02  1.658E+00      15 A         9 A         6 A   
   1.80 keV   4.754E-02  1.704E+00      15 A         9 A         6 A   
   2.00 keV   5.012E-02  1.790E+00      16 A         9 A         7 A   
   2.25 keV   5.316E-02  1.889E+00      17 A        10 A         7 A   
   2.50 keV   5.603E-02  1.981E+00      18 A        10 A         7 A   
   2.75 keV   5.877E-02  2.067E+00      19 A        11 A         8 A   
   3.00 keV   6.138E-02  2.147E+00      20 A        11 A         8 A   
   3.25 keV   6.389E-02  2.223E+00      20 A        11 A         8 A   
   3.50 keV   6.630E-02  2.294E+00      21 A        12 A         8 A   
   3.75 keV   6.862E-02  2.362E+00      22 A        12 A         9 A   
   4.00 keV   7.087E-02  2.427E+00      23 A        12 A         9 A   
   4.50 keV   7.517E-02  2.547E+00      24 A        13 A        10 A   
