 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/108In_in_ni.txt

 Ion = Indium       [49] , Mass = 107.9097 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Indium       [49] , Mass = 107.9097 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.532E-02  1.274E+00      12 A         7 A         5 A   
   1.10 keV   3.704E-02  1.336E+00      13 A         7 A         5 A   
   1.20 keV   3.869E-02  1.395E+00      13 A         7 A         5 A   
   1.30 keV   4.027E-02  1.452E+00      14 A         8 A         6 A   
   1.40 keV   4.179E-02  1.505E+00      14 A         8 A         6 A   
   1.50 keV   4.326E-02  1.556E+00      14 A         8 A         6 A   
   1.60 keV   4.468E-02  1.605E+00      15 A         8 A         6 A   
   1.70 keV   4.605E-02  1.652E+00      15 A         9 A         6 A   
   1.80 keV   4.739E-02  1.697E+00      16 A         9 A         6 A   
   2.00 keV   4.995E-02  1.783E+00      17 A         9 A         7 A   
   2.25 keV   5.298E-02  1.882E+00      17 A        10 A         7 A   
   2.50 keV   5.585E-02  1.974E+00      18 A        10 A         7 A   
   2.75 keV   5.857E-02  2.060E+00      19 A        11 A         8 A   
   3.00 keV   6.118E-02  2.140E+00      20 A        11 A         8 A   
   3.25 keV   6.368E-02  2.216E+00      21 A        11 A         8 A   
   3.50 keV   6.608E-02  2.287E+00      22 A        12 A         8 A   
   3.75 keV   6.840E-02  2.355E+00      23 A        12 A         9 A   
   4.00 keV   7.064E-02  2.419E+00      23 A        12 A         9 A   
   4.50 keV   7.493E-02  2.539E+00      25 A        13 A        10 A   
