 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/204Ir_in_ni.txt

 Ion = Iridium      [77] , Mass = 203.9897 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Iridium      [77] , Mass = 203.9897 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.233E-02  1.360E+00      14 A         6 A         5 A   
   1.10 keV   8.635E-02  1.434E+00      15 A         6 A         5 A   
   1.20 keV   9.019E-02  1.503E+00      16 A         7 A         5 A   
   1.30 keV   9.387E-02  1.570E+00      16 A         7 A         5 A   
   1.40 keV   9.741E-02  1.634E+00      17 A         7 A         5 A   
   1.50 keV   1.008E-01  1.696E+00      17 A         7 A         5 A   
   1.60 keV   1.041E-01  1.755E+00      17 A         7 A         5 A   
   1.70 keV   1.073E-01  1.812E+00      18 A         7 A         6 A   
   1.80 keV   1.105E-01  1.868E+00      18 A         8 A         6 A   
   2.00 keV   1.164E-01  1.974E+00      19 A         8 A         6 A   
   2.25 keV   1.235E-01  2.097E+00      20 A         8 A         6 A   
   2.50 keV   1.302E-01  2.213E+00      21 A         9 A         6 A   
   2.75 keV   1.365E-01  2.323E+00      22 A         9 A         7 A   
   3.00 keV   1.426E-01  2.426E+00      23 A         9 A         7 A   
   3.25 keV   1.484E-01  2.524E+00      24 A        10 A         7 A   
   3.50 keV   1.540E-01  2.618E+00      24 A        10 A         7 A   
   3.75 keV   1.594E-01  2.707E+00      25 A        10 A         7 A   
   4.00 keV   1.647E-01  2.793E+00      26 A        11 A         8 A   
   4.50 keV   1.746E-01  2.954E+00      27 A        11 A         8 A   
