 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/121Cs_in_ni.txt

 Ion = Cesium       [55] , Mass = 120.9172 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Cesium       [55] , Mass = 120.9172 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.491E-02  1.319E+00      12 A         7 A         5 A   
   1.10 keV   3.662E-02  1.386E+00      13 A         7 A         5 A   
   1.20 keV   3.825E-02  1.448E+00      13 A         7 A         5 A   
   1.30 keV   3.981E-02  1.508E+00      14 A         8 A         5 A   
   1.40 keV   4.131E-02  1.565E+00      14 A         8 A         6 A   
   1.50 keV   4.276E-02  1.619E+00      15 A         8 A         6 A   
   1.60 keV   4.416E-02  1.672E+00      15 A         8 A         6 A   
   1.70 keV   4.552E-02  1.722E+00      16 A         8 A         6 A   
   1.80 keV   4.684E-02  1.770E+00      16 A         9 A         6 A   
   2.00 keV   4.937E-02  1.862E+00      17 A         9 A         7 A   
   2.25 keV   5.237E-02  1.969E+00      18 A         9 A         7 A   
   2.50 keV   5.520E-02  2.068E+00      19 A        10 A         7 A   
   2.75 keV   5.790E-02  2.161E+00      19 A        10 A         7 A   
   3.00 keV   6.047E-02  2.248E+00      20 A        11 A         8 A   
   3.25 keV   6.294E-02  2.330E+00      21 A        11 A         8 A   
   3.50 keV   6.532E-02  2.407E+00      22 A        11 A         8 A   
   3.75 keV   6.761E-02  2.481E+00      23 A        12 A         8 A   
   4.00 keV   6.983E-02  2.551E+00      23 A        12 A         9 A   
   4.50 keV   7.406E-02  2.683E+00      25 A        13 A         9 A   
