 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/56Cr_in_ni.txt

 Ion = Chromium     [24] , Mass = 55.94065 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Chromium     [24] , Mass = 55.94065 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    4.441E-02  8.866E-01      12 A         9 A         6 A   
   1.10 keV   4.658E-02  9.235E-01      12 A         9 A         6 A   
   1.20 keV   4.865E-02  9.580E-01      13 A         9 A         7 A   
   1.30 keV   5.064E-02  9.904E-01      14 A        10 A         7 A   
   1.40 keV   5.255E-02  1.021E+00      14 A        10 A         7 A   
   1.50 keV   5.439E-02  1.050E+00      15 A        11 A         7 A   
   1.60 keV   5.618E-02  1.077E+00      15 A        11 A         8 A   
   1.70 keV   5.791E-02  1.103E+00      16 A        11 A         8 A   
   1.80 keV   5.959E-02  1.128E+00      16 A        12 A         8 A   
   2.00 keV   6.281E-02  1.174E+00      17 A        12 A         9 A   
   2.25 keV   6.662E-02  1.227E+00      19 A        13 A         9 A   
   2.50 keV   7.022E-02  1.275E+00      20 A        14 A        10 A   
   2.75 keV   7.365E-02  1.319E+00      21 A        14 A        10 A   
   3.00 keV   7.692E-02  1.360E+00      22 A        15 A        11 A   
   3.25 keV   8.007E-02  1.397E+00      23 A        15 A        11 A   
   3.50 keV   8.309E-02  1.432E+00      24 A        16 A        11 A   
   3.75 keV   8.600E-02  1.465E+00      25 A        17 A        12 A   
   4.00 keV   8.882E-02  1.496E+00      26 A        17 A        12 A   
   4.50 keV   9.421E-02  1.552E+00      28 A        18 A        13 A   
