 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/60Fe_in_ni.txt

 Ion = Iron         [26] , Mass = 59.93407 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Iron         [26] , Mass = 59.93407 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.803E-02  9.339E-01      12 A         9 A         6 A   
   1.10 keV   3.989E-02  9.735E-01      12 A         9 A         6 A   
   1.20 keV   4.166E-02  1.011E+00      13 A         9 A         7 A   
   1.30 keV   4.336E-02  1.046E+00      14 A        10 A         7 A   
   1.40 keV   4.500E-02  1.079E+00      14 A        10 A         7 A   
   1.50 keV   4.658E-02  1.110E+00      15 A        10 A         7 A   
   1.60 keV   4.811E-02  1.139E+00      15 A        11 A         8 A   
   1.70 keV   4.959E-02  1.168E+00      16 A        11 A         8 A   
   1.80 keV   5.103E-02  1.194E+00      16 A        11 A         8 A   
   2.00 keV   5.379E-02  1.245E+00      17 A        12 A         8 A   
   2.25 keV   5.705E-02  1.302E+00      18 A        12 A         9 A   
   2.50 keV   6.013E-02  1.355E+00      19 A        13 A         9 A   
   2.75 keV   6.307E-02  1.403E+00      20 A        14 A        10 A   
   3.00 keV   6.587E-02  1.447E+00      22 A        14 A        10 A   
   3.25 keV   6.856E-02  1.489E+00      23 A        15 A        11 A   
   3.50 keV   7.115E-02  1.527E+00      24 A        15 A        11 A   
   3.75 keV   7.365E-02  1.563E+00      25 A        16 A        11 A   
   4.00 keV   7.607E-02  1.597E+00      26 A        17 A        12 A   
   4.50 keV   8.068E-02  1.659E+00      27 A        18 A        13 A   
