 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/223Bi_in_ni.txt

 Ion = Bismuth      [83] , Mass = 223.0346 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Bismuth      [83] , Mass = 223.0346 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.722E-02  1.358E+00      15 A         6 A         4 A   
   1.10 keV   9.148E-02  1.432E+00      15 A         6 A         5 A   
   1.20 keV   9.555E-02  1.503E+00      16 A         6 A         5 A   
   1.30 keV   9.945E-02  1.571E+00      17 A         7 A         5 A   
   1.40 keV   1.032E-01  1.636E+00      17 A         7 A         5 A   
   1.50 keV   1.068E-01  1.698E+00      18 A         7 A         5 A   
   1.60 keV   1.103E-01  1.758E+00      18 A         7 A         5 A   
   1.70 keV   1.137E-01  1.817E+00      18 A         7 A         5 A   
   1.80 keV   1.170E-01  1.873E+00      19 A         8 A         6 A   
   2.00 keV   1.234E-01  1.981E+00      20 A         8 A         6 A   
   2.25 keV   1.308E-01  2.107E+00      21 A         8 A         6 A   
   2.50 keV   1.379E-01  2.225E+00      22 A         9 A         6 A   
   2.75 keV   1.446E-01  2.337E+00      23 A         9 A         7 A   
   3.00 keV   1.511E-01  2.443E+00      23 A         9 A         7 A   
   3.25 keV   1.572E-01  2.544E+00      24 A        10 A         7 A   
   3.50 keV   1.632E-01  2.640E+00      25 A        10 A         7 A   
   3.75 keV   1.689E-01  2.731E+00      26 A        10 A         7 A   
   4.00 keV   1.744E-01  2.820E+00      27 A        10 A         8 A   
   4.50 keV   1.850E-01  2.986E+00      28 A        11 A         8 A   
