 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/32Ne_in_ni.txt

 Ion = Neon         [10] , Mass = 32.03972 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Neon         [10] , Mass = 32.03972 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.369E-02  4.665E-01      16 A        13 A        10 A   
   1.10 keV   3.533E-02  4.815E-01      17 A        14 A        11 A   
   1.20 keV   3.691E-02  4.952E-01      18 A        14 A        11 A   
   1.30 keV   3.841E-02  5.078E-01      18 A        15 A        12 A   
   1.40 keV   3.986E-02  5.195E-01      19 A        16 A        12 A   
   1.50 keV   4.126E-02  5.304E-01      20 A        16 A        13 A   
   1.60 keV   4.262E-02  5.406E-01      21 A        17 A        13 A   
   1.70 keV   4.393E-02  5.502E-01      22 A        18 A        13 A   
   1.80 keV   4.520E-02  5.591E-01      23 A        18 A        14 A   
   2.00 keV   4.765E-02  5.756E-01      25 A        19 A        15 A   
   2.25 keV   5.054E-02  5.938E-01      27 A        21 A        16 A   
   2.50 keV   5.327E-02  6.098E-01      29 A        22 A        17 A   
   2.75 keV   5.587E-02  6.240E-01      31 A        24 A        18 A   
   3.00 keV   5.835E-02  6.368E-01      33 A        25 A        19 A   
   3.25 keV   6.074E-02  6.483E-01      34 A        26 A        20 A   
   3.50 keV   6.303E-02  6.587E-01      36 A        27 A        21 A   
   3.75 keV   6.524E-02  6.682E-01      38 A        29 A        22 A   
   4.00 keV   6.738E-02  6.769E-01      40 A        30 A        22 A   
   4.50 keV   7.147E-02  6.922E-01      44 A        32 A        24 A   
