 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/134Gd_in_ni.txt

 Ion = Gadolinium   [64] , Mass = 133.9554 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Gadolinium   [64] , Mass = 133.9554 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.647E-02  1.372E+00      12 A         6 A         5 A   
   1.10 keV   9.069E-02  1.443E+00      13 A         6 A         5 A   
   1.20 keV   9.473E-02  1.510E+00      13 A         7 A         5 A   
   1.30 keV   9.859E-02  1.574E+00      14 A         7 A         5 A   
   1.40 keV   1.023E-01  1.635E+00      14 A         7 A         5 A   
   1.50 keV   1.059E-01  1.693E+00      14 A         7 A         5 A   
   1.60 keV   1.094E-01  1.749E+00      15 A         8 A         6 A   
   1.70 keV   1.127E-01  1.803E+00      15 A         8 A         6 A   
   1.80 keV   1.160E-01  1.856E+00      16 A         8 A         6 A   
   2.00 keV   1.223E-01  1.955E+00      16 A         8 A         6 A   
   2.25 keV   1.297E-01  2.070E+00      17 A         9 A         6 A   
   2.50 keV   1.367E-01  2.178E+00      18 A         9 A         7 A   
   2.75 keV   1.434E-01  2.279E+00      19 A         9 A         7 A   
   3.00 keV   1.498E-01  2.374E+00      20 A        10 A         7 A   
   3.25 keV   1.559E-01  2.464E+00      21 A        10 A         7 A   
   3.50 keV   1.618E-01  2.549E+00      21 A        10 A         8 A   
   3.75 keV   1.675E-01  2.630E+00      22 A        11 A         8 A   
   4.00 keV   1.729E-01  2.707E+00      23 A        11 A         8 A   
