 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/64Ge_in_ni.txt

 Ion = Germanium    [32] , Mass = 63.94169 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Germanium    [32] , Mass = 63.94169 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.439E-02  1.028E+00      11 A         8 A         6 A   
   1.10 keV   3.607E-02  1.074E+00      12 A         8 A         6 A   
   1.20 keV   3.767E-02  1.117E+00      12 A         9 A         6 A   
   1.30 keV   3.921E-02  1.157E+00      13 A         9 A         6 A   
   1.40 keV   4.069E-02  1.195E+00      13 A         9 A         7 A   
   1.50 keV   4.212E-02  1.231E+00      14 A        10 A         7 A   
   1.60 keV   4.350E-02  1.266E+00      14 A        10 A         7 A   
   1.70 keV   4.484E-02  1.298E+00      15 A        10 A         7 A   
   1.80 keV   4.614E-02  1.330E+00      15 A        10 A         7 A   
   2.00 keV   4.863E-02  1.389E+00      16 A        11 A         8 A   
   2.25 keV   5.158E-02  1.457E+00      17 A        12 A         8 A   
   2.50 keV   5.437E-02  1.519E+00      18 A        12 A         9 A   
   2.75 keV   5.703E-02  1.576E+00      19 A        13 A         9 A   
   3.00 keV   5.956E-02  1.629E+00      20 A        13 A         9 A   
   3.25 keV   6.199E-02  1.679E+00      21 A        14 A        10 A   
   3.50 keV   6.433E-02  1.725E+00      22 A        14 A        10 A   
   3.75 keV   6.659E-02  1.768E+00      23 A        15 A        11 A   
   4.00 keV   6.878E-02  1.809E+00      24 A        15 A        11 A   
   4.50 keV   7.295E-02  1.885E+00      25 A        16 A        12 A   
