 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/160Tm_in_ni.txt

 Ion = Thulium      [69] , Mass = 159.9353 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Thulium      [69] , Mass = 159.9353 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    7.659E-02  1.377E+00      13 A         6 A         5 A   
   1.10 keV   8.033E-02  1.449E+00      14 A         6 A         5 A   
   1.20 keV   8.390E-02  1.518E+00      14 A         7 A         5 A   
   1.30 keV   8.733E-02  1.584E+00      15 A         7 A         5 A   
   1.40 keV   9.063E-02  1.647E+00      15 A         7 A         5 A   
   1.50 keV   9.381E-02  1.707E+00      16 A         7 A         5 A   
   1.60 keV   9.688E-02  1.765E+00      16 A         7 A         5 A   
   1.70 keV   9.986E-02  1.821E+00      16 A         8 A         6 A   
   1.80 keV   1.028E-01  1.874E+00      17 A         8 A         6 A   
   2.00 keV   1.083E-01  1.977E+00      18 A         8 A         6 A   
   2.25 keV   1.149E-01  2.097E+00      18 A         9 A         6 A   
   2.50 keV   1.211E-01  2.209E+00      19 A         9 A         7 A   
   2.75 keV   1.270E-01  2.314E+00      20 A         9 A         7 A   
   3.00 keV   1.327E-01  2.413E+00      21 A        10 A         7 A   
   3.25 keV   1.381E-01  2.507E+00      22 A        10 A         7 A   
   3.50 keV   1.433E-01  2.597E+00      23 A        10 A         7 A   
   3.75 keV   1.483E-01  2.682E+00      23 A        11 A         8 A   
   4.00 keV   1.532E-01  2.763E+00      24 A        11 A         8 A   
   4.50 keV   1.625E-01  2.916E+00      25 A        11 A         8 A   
