 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/149Er_in_ni.txt

 Ion = Erbium       [68] , Mass = 148.9423 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Erbium       [68] , Mass = 148.9423 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    7.738E-02  1.383E+00      13 A         6 A         5 A   
   1.10 keV   8.115E-02  1.455E+00      13 A         6 A         5 A   
   1.20 keV   8.476E-02  1.524E+00      14 A         7 A         5 A   
   1.30 keV   8.822E-02  1.589E+00      14 A         7 A         5 A   
   1.40 keV   9.156E-02  1.652E+00      15 A         7 A         5 A   
   1.50 keV   9.477E-02  1.712E+00      15 A         7 A         5 A   
   1.60 keV   9.788E-02  1.769E+00      15 A         8 A         6 A   
   1.70 keV   1.009E-01  1.825E+00      16 A         8 A         6 A   
   1.80 keV   1.038E-01  1.878E+00      16 A         8 A         6 A   
   2.00 keV   1.094E-01  1.981E+00      17 A         8 A         6 A   
   2.25 keV   1.161E-01  2.100E+00      18 A         9 A         6 A   
   2.50 keV   1.223E-01  2.211E+00      19 A         9 A         7 A   
   2.75 keV   1.283E-01  2.315E+00      20 A         9 A         7 A   
   3.00 keV   1.340E-01  2.414E+00      20 A        10 A         7 A   
   3.25 keV   1.395E-01  2.507E+00      21 A        10 A         7 A   
   3.50 keV   1.448E-01  2.595E+00      22 A        10 A         8 A   
   3.75 keV   1.498E-01  2.680E+00      23 A        11 A         8 A   
   4.00 keV   1.548E-01  2.760E+00      23 A        11 A         8 A   
   4.50 keV   1.641E-01  2.912E+00      25 A        11 A         8 A   
