 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/136Xe_in_al.txt

 Ion = Xenon        [54] , Mass = 135.9072 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Xenon        [54] , Mass = 135.9072 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.344E-01  1.932E+00      34 A        12 A         8 A   
   1.10 keV   1.410E-01  2.027E+00      36 A        12 A         9 A   
   1.20 keV   1.472E-01  2.117E+00      37 A        12 A         9 A   
   1.30 keV   1.532E-01  2.202E+00      38 A        13 A         9 A   
   1.40 keV   1.590E-01  2.283E+00      40 A        13 A        10 A   
   1.50 keV   1.646E-01  2.361E+00      41 A        14 A        10 A   
   1.60 keV   1.700E-01  2.436E+00      42 A        14 A        10 A   
   1.70 keV   1.752E-01  2.507E+00      43 A        14 A        10 A   
   1.80 keV   1.803E-01  2.576E+00      44 A        15 A        11 A   
   2.00 keV   1.901E-01  2.706E+00      46 A        15 A        11 A   
   2.25 keV   2.016E-01  2.857E+00      49 A        16 A        12 A   
   2.50 keV   2.125E-01  2.997E+00      51 A        17 A        12 A   
   2.75 keV   2.229E-01  3.128E+00      54 A        18 A        13 A   
   3.00 keV   2.328E-01  3.250E+00      56 A        18 A        13 A   
   3.25 keV   2.423E-01  3.365E+00      58 A        19 A        14 A   
   3.50 keV   2.514E-01  3.474E+00      60 A        19 A        14 A   
   3.75 keV   2.603E-01  3.577E+00      62 A        20 A        15 A   
   4.00 keV   2.688E-01  3.675E+00      64 A        21 A        15 A   
   4.50 keV   2.851E-01  3.858E+00      68 A        22 A        16 A   
