 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/153Ho_in_al.txt

 Ion = Holmium      [67] , Mass = 152.9302 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Holmium      [67] , Mass = 152.9302 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.189E-01  1.986E+00      33 A        11 A         8 A   
   1.10 keV   2.296E-01  2.087E+00      35 A        11 A         8 A   
   1.20 keV   2.398E-01  2.184E+00      36 A        11 A         8 A   
   1.30 keV   2.495E-01  2.275E+00      37 A        12 A         8 A   
   1.40 keV   2.590E-01  2.363E+00      39 A        12 A         9 A   
   1.50 keV   2.681E-01  2.446E+00      40 A        12 A         9 A   
   1.60 keV   2.768E-01  2.527E+00      41 A        13 A         9 A   
   1.70 keV   2.854E-01  2.604E+00      42 A        13 A         9 A   
   1.80 keV   2.936E-01  2.679E+00      43 A        13 A        10 A   
   2.00 keV   3.095E-01  2.821E+00      45 A        14 A        10 A   
   2.25 keV   3.283E-01  2.986E+00      48 A        15 A        11 A   
   2.50 keV   3.461E-01  3.139E+00      50 A        15 A        11 A   
   2.75 keV   3.630E-01  3.283E+00      52 A        16 A        12 A   
   3.00 keV   3.791E-01  3.418E+00      54 A        17 A        12 A   
   3.25 keV   3.946E-01  3.546E+00      56 A        17 A        12 A   
   3.50 keV   4.095E-01  3.667E+00      58 A        18 A        13 A   
   3.75 keV   4.238E-01  3.782E+00      60 A        18 A        13 A   
   4.00 keV   4.377E-01  3.892E+00      62 A        19 A        14 A   
   4.50 keV   4.643E-01  4.098E+00      66 A        20 A        14 A   
