 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/124Sb_in_al.txt

 Ion = Antimony     [51] , Mass = 123.9059 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Antimony     [51] , Mass = 123.9059 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.222E-02  1.943E+00      34 A        12 A         9 A   
   1.10 keV   8.623E-02  2.037E+00      35 A        13 A         9 A   
   1.20 keV   9.007E-02  2.125E+00      37 A        13 A         9 A   
   1.30 keV   9.375E-02  2.210E+00      38 A        14 A        10 A   
   1.40 keV   9.728E-02  2.290E+00      39 A        14 A        10 A   
   1.50 keV   1.007E-01  2.366E+00      40 A        14 A        10 A   
   1.60 keV   1.040E-01  2.440E+00      42 A        15 A        11 A   
   1.70 keV   1.072E-01  2.510E+00      43 A        15 A        11 A   
   1.80 keV   1.103E-01  2.577E+00      44 A        15 A        11 A   
   2.00 keV   1.163E-01  2.705E+00      46 A        16 A        12 A   
   2.25 keV   1.233E-01  2.853E+00      49 A        17 A        12 A   
   2.50 keV   1.300E-01  2.990E+00      51 A        18 A        13 A   
   2.75 keV   1.363E-01  3.117E+00      54 A        18 A        13 A   
   3.00 keV   1.424E-01  3.236E+00      56 A        19 A        14 A   
   3.25 keV   1.482E-01  3.348E+00      58 A        20 A        14 A   
   3.50 keV   1.538E-01  3.454E+00      60 A        20 A        15 A   
   3.75 keV   1.592E-01  3.554E+00      62 A        21 A        15 A   
   4.00 keV   1.644E-01  3.649E+00      64 A        22 A        16 A   
   4.50 keV   1.744E-01  3.826E+00      68 A        23 A        17 A   
