 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/193Re_in_al.txt

 Ion = Rhenium      [75] , Mass = 192.9675 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Rhenium      [75] , Mass = 192.9675 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.060E-01  1.896E+00      37 A        11 A         8 A   
   1.10 keV   2.160E-01  1.996E+00      39 A        11 A         8 A   
   1.20 keV   2.256E-01  2.091E+00      40 A        11 A         8 A   
   1.30 keV   2.348E-01  2.181E+00      41 A        12 A         8 A   
   1.40 keV   2.437E-01  2.268E+00      43 A        12 A         9 A   
   1.50 keV   2.522E-01  2.351E+00      44 A        12 A         9 A   
   1.60 keV   2.605E-01  2.431E+00      45 A        13 A         9 A   
   1.70 keV   2.685E-01  2.509E+00      46 A        13 A         9 A   
   1.80 keV   2.763E-01  2.583E+00      48 A        13 A        10 A   
   2.00 keV   2.913E-01  2.725E+00      50 A        14 A        10 A   
   2.25 keV   3.089E-01  2.891E+00      52 A        15 A        10 A   
   2.50 keV   3.256E-01  3.046E+00      55 A        15 A        11 A   
   2.75 keV   3.415E-01  3.192E+00      57 A        16 A        11 A   
   3.00 keV   3.567E-01  3.329E+00      59 A        16 A        12 A   
   3.25 keV   3.713E-01  3.460E+00      61 A        17 A        12 A   
   3.50 keV   3.853E-01  3.583E+00      64 A        18 A        13 A   
   3.75 keV   3.988E-01  3.702E+00      66 A        18 A        13 A   
   4.00 keV   4.119E-01  3.815E+00      68 A        19 A        13 A   
   4.50 keV   4.369E-01  4.027E+00      71 A        19 A        14 A   
