 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/140Sn_in_al.txt

 Ion = Tin          [50] , Mass = 139.963 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Tin          [50] , Mass = 139.963 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    7.677E-02  1.874E+00      36 A        12 A         9 A   
   1.10 keV   8.051E-02  1.966E+00      38 A        13 A         9 A   
   1.20 keV   8.409E-02  2.052E+00      39 A        13 A        10 A   
   1.30 keV   8.753E-02  2.134E+00      41 A        14 A        10 A   
   1.40 keV   9.083E-02  2.213E+00      42 A        14 A        10 A   
   1.50 keV   9.402E-02  2.287E+00      43 A        14 A        10 A   
   1.60 keV   9.710E-02  2.359E+00      44 A        15 A        11 A   
   1.70 keV   1.001E-01  2.428E+00      46 A        15 A        11 A   
   1.80 keV   1.030E-01  2.494E+00      47 A        16 A        11 A   
   2.00 keV   1.086E-01  2.619E+00      49 A        16 A        12 A   
   2.25 keV   1.151E-01  2.763E+00      52 A        17 A        12 A   
   2.50 keV   1.214E-01  2.898E+00      55 A        18 A        13 A   
   2.75 keV   1.273E-01  3.022E+00      57 A        19 A        14 A   
   3.00 keV   1.330E-01  3.139E+00      59 A        19 A        14 A   
   3.25 keV   1.384E-01  3.250E+00      62 A        20 A        15 A   
   3.50 keV   1.436E-01  3.353E+00      64 A        21 A        15 A   
   3.75 keV   1.487E-01  3.452E+00      66 A        21 A        15 A   
   4.00 keV   1.535E-01  3.546E+00      68 A        22 A        16 A   
   4.50 keV   1.628E-01  3.720E+00      72 A        23 A        17 A   
