 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/200Au_in_al.txt

 Ion = Gold         [79] , Mass = 199.9708 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Gold         [79] , Mass = 199.9708 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.194E-01  1.896E+00      37 A        10 A         7 A   
   1.10 keV   2.301E-01  1.996E+00      39 A        11 A         8 A   
   1.20 keV   2.403E-01  2.092E+00      40 A        11 A         8 A   
   1.30 keV   2.501E-01  2.184E+00      42 A        12 A         8 A   
   1.40 keV   2.596E-01  2.271E+00      43 A        12 A         8 A   
   1.50 keV   2.687E-01  2.355E+00      44 A        12 A         9 A   
   1.60 keV   2.775E-01  2.436E+00      45 A        13 A         9 A   
   1.70 keV   2.860E-01  2.514E+00      46 A        13 A         9 A   
   1.80 keV   2.943E-01  2.590E+00      48 A        13 A         9 A   
   2.00 keV   3.102E-01  2.734E+00      50 A        14 A        10 A   
   2.25 keV   3.291E-01  2.902E+00      52 A        14 A        10 A   
   2.50 keV   3.469E-01  3.059E+00      55 A        15 A        11 A   
   2.75 keV   3.638E-01  3.207E+00      57 A        16 A        11 A   
   3.00 keV   3.800E-01  3.347E+00      59 A        16 A        12 A   
   3.25 keV   3.955E-01  3.479E+00      62 A        17 A        12 A   
   3.50 keV   4.104E-01  3.605E+00      64 A        17 A        12 A   
   3.75 keV   4.248E-01  3.726E+00      66 A        18 A        13 A   
   4.00 keV   4.388E-01  3.841E+00      67 A        18 A        13 A   
   4.50 keV   4.654E-01  4.057E+00      71 A        19 A        14 A   
