 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/180Tl_in_al.txt

 Ion = Thallium     [81] , Mass = 179.9899 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Thallium     [81] , Mass = 179.9899 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.421E-01  1.979E+00      35 A        10 A         7 A   
   1.10 keV   2.540E-01  2.084E+00      36 A        11 A         8 A   
   1.20 keV   2.652E-01  2.183E+00      38 A        11 A         8 A   
   1.30 keV   2.761E-01  2.278E+00      39 A        11 A         8 A   
   1.40 keV   2.865E-01  2.369E+00      40 A        12 A         8 A   
   1.50 keV   2.966E-01  2.456E+00      41 A        12 A         9 A   
   1.60 keV   3.063E-01  2.540E+00      42 A        12 A         9 A   
   1.70 keV   3.157E-01  2.621E+00      43 A        13 A         9 A   
   1.80 keV   3.249E-01  2.699E+00      45 A        13 A         9 A   
   2.00 keV   3.424E-01  2.848E+00      47 A        13 A        10 A   
   2.25 keV   3.632E-01  3.022E+00      49 A        14 A        10 A   
   2.50 keV   3.829E-01  3.184E+00      51 A        15 A        11 A   
   2.75 keV   4.015E-01  3.337E+00      54 A        15 A        11 A   
   3.00 keV   4.194E-01  3.481E+00      56 A        16 A        11 A   
   3.25 keV   4.365E-01  3.618E+00      58 A        16 A        12 A   
   3.50 keV   4.530E-01  3.748E+00      60 A        17 A        12 A   
   3.75 keV   4.689E-01  3.872E+00      61 A        17 A        12 A   
   4.00 keV   4.843E-01  3.990E+00      63 A        18 A        13 A   
   4.50 keV   5.136E-01  4.213E+00      67 A        19 A        13 A   
