 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/183Ta_in_al.txt

 Ion = Tantalum     [73] , Mass = 182.9514 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Tantalum     [73] , Mass = 182.9514 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.296E-01  1.918E+00      38 A        11 A         8 A   
   1.10 keV   1.359E-01  2.018E+00      39 A        12 A         8 A   
   1.20 keV   1.420E-01  2.114E+00      41 A        12 A         9 A   
   1.30 keV   1.478E-01  2.205E+00      42 A        13 A         9 A   
   1.40 keV   1.533E-01  2.292E+00      43 A        13 A         9 A   
   1.50 keV   1.587E-01  2.375E+00      45 A        13 A        10 A   
   1.60 keV   1.639E-01  2.455E+00      46 A        14 A        10 A   
   1.70 keV   1.690E-01  2.533E+00      47 A        14 A        10 A   
   1.80 keV   1.739E-01  2.608E+00      48 A        14 A        10 A   
   2.00 keV   1.833E-01  2.750E+00      51 A        15 A        11 A   
   2.25 keV   1.944E-01  2.916E+00      53 A        16 A        11 A   
   2.50 keV   2.049E-01  3.071E+00      56 A        16 A        12 A   
   2.75 keV   2.149E-01  3.216E+00      58 A        17 A        12 A   
   3.00 keV   2.245E-01  3.353E+00      60 A        18 A        13 A   
   3.25 keV   2.336E-01  3.483E+00      62 A        18 A        13 A   
   3.50 keV   2.425E-01  3.606E+00      65 A        19 A        13 A   
   3.75 keV   2.510E-01  3.724E+00      67 A        19 A        14 A   
   4.00 keV   2.592E-01  3.836E+00      69 A        20 A        14 A   
   4.50 keV   2.749E-01  4.047E+00      72 A        21 A        15 A   
