 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/14C_in_al.txt

 Ion = Carbon       [6] , Mass = 14.00324 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Carbon       [6] , Mass = 14.00324 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.316E-01  4.664E-01      44 A        32 A        23 A   
   1.10 keV   1.380E-01  4.747E-01      47 A        34 A        25 A   
   1.20 keV   1.442E-01  4.819E-01      50 A        36 A        26 A   
   1.30 keV   1.500E-01  4.882E-01      53 A        38 A        27 A   
   1.40 keV   1.557E-01  4.939E-01      56 A        40 A        29 A   
   1.50 keV   1.612E-01  4.988E-01      59 A        41 A        30 A   
   1.60 keV   1.665E-01  5.033E-01      62 A        43 A        31 A   
   1.70 keV   1.716E-01  5.072E-01      65 A        45 A        33 A   
   1.80 keV   1.766E-01  5.107E-01      68 A        47 A        34 A   
   2.00 keV   1.861E-01  5.167E-01      74 A        50 A        37 A   
   2.25 keV   1.974E-01  5.225E-01      81 A        54 A        40 A   
   2.50 keV   2.081E-01  5.268E-01      88 A        58 A        43 A   
   2.75 keV   2.182E-01  5.301E-01      95 A        62 A        45 A   
   3.00 keV   2.279E-01  5.324E-01     102 A        66 A        48 A   
   3.25 keV   2.372E-01  5.340E-01     109 A        70 A        51 A   
   3.50 keV   2.462E-01  5.351E-01     116 A        74 A        54 A   
   3.75 keV   2.548E-01  5.356E-01     123 A        78 A        57 A   
   4.00 keV   2.632E-01  5.357E-01     130 A        81 A        59 A   
   4.50 keV   2.792E-01  5.349E-01     143 A        88 A        64 A   
