 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/21Na_in_al.txt

 Ion = Sodium       [11] , Mass = 20.99765 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Sodium       [11] , Mass = 20.99765 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.044E-01  8.439E-01      33 A        22 A        16 A   
   1.10 keV   1.095E-01  8.661E-01      35 A        24 A        17 A   
   1.20 keV   1.144E-01  8.862E-01      37 A        25 A        18 A   
   1.30 keV   1.190E-01  9.045E-01      39 A        26 A        19 A   
   1.40 keV   1.235E-01  9.213E-01      41 A        27 A        20 A   
   1.50 keV   1.279E-01  9.367E-01      43 A        28 A        20 A   
   1.60 keV   1.321E-01  9.508E-01      45 A        29 A        21 A   
   1.70 keV   1.361E-01  9.640E-01      47 A        30 A        22 A   
   1.80 keV   1.401E-01  9.762E-01      49 A        32 A        23 A   
   2.00 keV   1.476E-01  9.981E-01      53 A        34 A        24 A   
   2.25 keV   1.566E-01  1.022E+00      57 A        36 A        26 A   
   2.50 keV   1.651E-01  1.042E+00      62 A        39 A        28 A   
   2.75 keV   1.731E-01  1.059E+00      66 A        41 A        30 A   
   3.00 keV   1.808E-01  1.075E+00      71 A        43 A        31 A   
   3.25 keV   1.882E-01  1.088E+00      75 A        46 A        33 A   
   3.50 keV   1.953E-01  1.099E+00      79 A        48 A        35 A   
   3.75 keV   2.022E-01  1.110E+00      84 A        50 A        36 A   
   4.00 keV   2.088E-01  1.119E+00      88 A        53 A        38 A   
   4.50 keV   2.215E-01  1.134E+00      97 A        57 A        41 A   
