 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/92Ru_in_al.txt

 Ion = Ruthenium    [44] , Mass = 91.92023 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Ruthenium    [44] , Mass = 91.92023 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.774E-02  1.960E+00      30 A        12 A         9 A   
   1.10 keV   9.202E-02  2.050E+00      32 A        13 A         9 A   
   1.20 keV   9.611E-02  2.134E+00      33 A        13 A        10 A   
   1.30 keV   1.000E-01  2.215E+00      34 A        14 A        10 A   
   1.40 keV   1.038E-01  2.290E+00      35 A        14 A        10 A   
   1.50 keV   1.075E-01  2.363E+00      37 A        15 A        11 A   
   1.60 keV   1.110E-01  2.432E+00      38 A        15 A        11 A   
   1.70 keV   1.144E-01  2.498E+00      39 A        15 A        11 A   
   1.80 keV   1.177E-01  2.561E+00      40 A        16 A        12 A   
   2.00 keV   1.241E-01  2.680E+00      42 A        17 A        12 A   
   2.25 keV   1.316E-01  2.817E+00      44 A        17 A        13 A   
   2.50 keV   1.387E-01  2.943E+00      47 A        18 A        13 A   
   2.75 keV   1.455E-01  3.060E+00      49 A        19 A        14 A   
   3.00 keV   1.520E-01  3.168E+00      51 A        20 A        15 A   
   3.25 keV   1.582E-01  3.270E+00      54 A        21 A        15 A   
   3.50 keV   1.641E-01  3.365E+00      56 A        21 A        16 A   
   3.75 keV   1.699E-01  3.455E+00      58 A        22 A        16 A   
   4.00 keV   1.755E-01  3.540E+00      60 A        23 A        17 A   
   4.50 keV   1.861E-01  3.698E+00      64 A        24 A        18 A   
