 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/15N_in_al.txt

 Ion = Nitrogen     [7] , Mass = 15.00011 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Nitrogen     [7] , Mass = 15.00011 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.480E-01  5.384E-01      40 A        29 A        21 A   
   1.10 keV   1.552E-01  5.491E-01      42 A        30 A        22 A   
   1.20 keV   1.621E-01  5.585E-01      45 A        32 A        23 A   
   1.30 keV   1.687E-01  5.669E-01      48 A        34 A        24 A   
   1.40 keV   1.751E-01  5.745E-01      50 A        35 A        26 A   
   1.50 keV   1.812E-01  5.812E-01      53 A        37 A        27 A   
   1.60 keV   1.872E-01  5.873E-01      56 A        38 A        28 A   
   1.70 keV   1.930E-01  5.927E-01      58 A        40 A        29 A   
   1.80 keV   1.985E-01  5.977E-01      61 A        41 A        30 A   
   2.00 keV   2.093E-01  6.063E-01      66 A        44 A        32 A   
   2.25 keV   2.220E-01  6.150E-01      72 A        48 A        35 A   
   2.50 keV   2.340E-01  6.220E-01      78 A        51 A        38 A   
   2.75 keV   2.454E-01  6.275E-01      84 A        55 A        40 A   
   3.00 keV   2.563E-01  6.318E-01      91 A        58 A        42 A   
   3.25 keV   2.668E-01  6.352E-01      97 A        61 A        45 A   
   3.50 keV   2.769E-01  6.379E-01     103 A        65 A        47 A   
   3.75 keV   2.866E-01  6.398E-01     109 A        68 A        49 A   
   4.00 keV   2.960E-01  6.413E-01     114 A        71 A        52 A   
   4.50 keV   3.139E-01  6.428E-01     126 A        77 A        56 A   
