 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/38Al_in_al.txt

 Ion = Aluminum     [13] , Mass = 38.01768 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Aluminum     [13] , Mass = 38.01768 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.518E-02  1.129E+00      33 A        18 A        13 A   
   1.10 keV   8.934E-02  1.164E+00      35 A        19 A        14 A   
   1.20 keV   9.331E-02  1.195E+00      37 A        20 A        15 A   
   1.30 keV   9.712E-02  1.225E+00      39 A        21 A        15 A   
   1.40 keV   1.008E-01  1.252E+00      41 A        22 A        16 A   
   1.50 keV   1.043E-01  1.277E+00      43 A        23 A        16 A   
   1.60 keV   1.077E-01  1.301E+00      45 A        23 A        17 A   
   1.70 keV   1.111E-01  1.323E+00      46 A        24 A        18 A   
   1.80 keV   1.143E-01  1.343E+00      48 A        25 A        18 A   
   2.00 keV   1.205E-01  1.381E+00      51 A        26 A        19 A   
   2.25 keV   1.278E-01  1.422E+00      56 A        28 A        21 A   
   2.50 keV   1.347E-01  1.459E+00      60 A        30 A        22 A   
   2.75 keV   1.413E-01  1.491E+00      64 A        32 A        23 A   
   3.00 keV   1.475E-01  1.520E+00      67 A        33 A        24 A   
   3.25 keV   1.536E-01  1.545E+00      71 A        35 A        26 A   
   3.50 keV   1.594E-01  1.569E+00      75 A        37 A        27 A   
   3.75 keV   1.650E-01  1.590E+00      79 A        38 A        28 A   
   4.00 keV   1.704E-01  1.609E+00      82 A        40 A        29 A   
   4.50 keV   1.807E-01  1.642E+00      90 A        43 A        31 A   
