 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/88Sr_in_al.txt

 Ion = Strontium    [38] , Mass = 87.90561 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Strontium    [38] , Mass = 87.90561 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    9.099E-02  1.875E+00      31 A        13 A         9 A   
   1.10 keV   9.544E-02  1.959E+00      32 A        13 A        10 A   
   1.20 keV   9.968E-02  2.037E+00      33 A        14 A        10 A   
   1.30 keV   1.037E-01  2.111E+00      35 A        14 A        10 A   
   1.40 keV   1.077E-01  2.182E+00      36 A        15 A        11 A   
   1.50 keV   1.114E-01  2.248E+00      37 A        15 A        11 A   
   1.60 keV   1.151E-01  2.312E+00      38 A        15 A        11 A   
   1.70 keV   1.186E-01  2.373E+00      40 A        16 A        12 A   
   1.80 keV   1.221E-01  2.431E+00      41 A        16 A        12 A   
   2.00 keV   1.287E-01  2.540E+00      43 A        17 A        12 A   
   2.25 keV   1.365E-01  2.665E+00      45 A        18 A        13 A   
   2.50 keV   1.439E-01  2.780E+00      48 A        19 A        14 A   
   2.75 keV   1.509E-01  2.886E+00      50 A        20 A        14 A   
   3.00 keV   1.576E-01  2.984E+00      53 A        20 A        15 A   
   3.25 keV   1.640E-01  3.076E+00      55 A        21 A        16 A   
   3.50 keV   1.702E-01  3.161E+00      57 A        22 A        16 A   
   3.75 keV   1.762E-01  3.242E+00      59 A        23 A        17 A   
   4.00 keV   1.820E-01  3.319E+00      62 A        23 A        17 A   
   4.50 keV   1.930E-01  3.459E+00      66 A        25 A        18 A   
