 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/38Cl_in_al.txt

 Ion = Chlorine     [17] , Mass = 37.96801 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Chlorine     [17] , Mass = 37.96801 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.751E-01  1.293E+00      29 A        16 A        11 A   
   1.10 keV   1.836E-01  1.336E+00      30 A        16 A        12 A   
   1.20 keV   1.918E-01  1.376E+00      32 A        17 A        13 A   
   1.30 keV   1.996E-01  1.413E+00      34 A        18 A        13 A   
   1.40 keV   2.072E-01  1.447E+00      35 A        19 A        14 A   
   1.50 keV   2.145E-01  1.479E+00      37 A        19 A        14 A   
   1.60 keV   2.215E-01  1.509E+00      38 A        20 A        15 A   
   1.70 keV   2.283E-01  1.537E+00      39 A        21 A        15 A   
   1.80 keV   2.349E-01  1.564E+00      41 A        21 A        15 A   
   2.00 keV   2.476E-01  1.613E+00      44 A        22 A        16 A   
   2.25 keV   2.626E-01  1.667E+00      47 A        24 A        18 A   
   2.50 keV   2.769E-01  1.715E+00      50 A        25 A        19 A   
   2.75 keV   2.904E-01  1.758E+00      53 A        27 A        20 A   
   3.00 keV   3.033E-01  1.797E+00      56 A        28 A        21 A   
   3.25 keV   3.157E-01  1.832E+00      59 A        29 A        22 A   
   3.50 keV   3.276E-01  1.864E+00      62 A        30 A        22 A   
   3.75 keV   3.391E-01  1.893E+00      65 A        32 A        23 A   
   4.00 keV   3.502E-01  1.920E+00      68 A        33 A        24 A   
   4.50 keV   3.714E-01  1.968E+00      74 A        35 A        26 A   
