 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/143Nd_in_al.txt

 Ion = Neodymium    [60] , Mass = 142.9098 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Neodymium    [60] , Mass = 142.9098 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.956E-01  1.965E+00      33 A        11 A         8 A   
   1.10 keV   2.052E-01  2.063E+00      35 A        11 A         8 A   
   1.20 keV   2.143E-01  2.156E+00      36 A        12 A         8 A   
   1.30 keV   2.231E-01  2.245E+00      37 A        12 A         9 A   
   1.40 keV   2.315E-01  2.329E+00      39 A        13 A         9 A   
   1.50 keV   2.396E-01  2.410E+00      40 A        13 A         9 A   
   1.60 keV   2.475E-01  2.488E+00      41 A        13 A        10 A   
   1.70 keV   2.551E-01  2.562E+00      42 A        14 A        10 A   
   1.80 keV   2.625E-01  2.634E+00      43 A        14 A        10 A   
   2.00 keV   2.767E-01  2.770E+00      45 A        14 A        10 A   
   2.25 keV   2.935E-01  2.928E+00      48 A        15 A        11 A   
   2.50 keV   3.093E-01  3.075E+00      50 A        16 A        11 A   
   2.75 keV   3.244E-01  3.213E+00      52 A        17 A        12 A   
   3.00 keV   3.389E-01  3.341E+00      54 A        17 A        12 A   
   3.25 keV   3.527E-01  3.463E+00      57 A        18 A        13 A   
   3.50 keV   3.660E-01  3.578E+00      59 A        18 A        13 A   
   3.75 keV   3.789E-01  3.687E+00      60 A        19 A        14 A   
   4.00 keV   3.913E-01  3.791E+00      62 A        19 A        14 A   
   4.50 keV   4.150E-01  3.986E+00      66 A        20 A        15 A   
