 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/45Ti_in_al.txt

 Ion = Titanium     [22] , Mass = 44.95812 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Titanium     [22] , Mass = 44.95812 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.134E-01  1.502E+00      28 A        15 A        11 A   
   1.10 keV   1.190E-01  1.558E+00      30 A        16 A        11 A   
   1.20 keV   1.243E-01  1.609E+00      31 A        16 A        12 A   
   1.30 keV   1.293E-01  1.656E+00      32 A        17 A        12 A   
   1.40 keV   1.342E-01  1.701E+00      34 A        17 A        13 A   
   1.50 keV   1.389E-01  1.743E+00      35 A        18 A        13 A   
   1.60 keV   1.435E-01  1.782E+00      36 A        19 A        14 A   
   1.70 keV   1.479E-01  1.819E+00      38 A        19 A        14 A   
   1.80 keV   1.522E-01  1.854E+00      39 A        20 A        14 A   
   2.00 keV   1.604E-01  1.920E+00      42 A        21 A        15 A   
   2.25 keV   1.702E-01  1.993E+00      45 A        22 A        16 A   
   2.50 keV   1.794E-01  2.058E+00      47 A        23 A        17 A   
   2.75 keV   1.881E-01  2.118E+00      50 A        25 A        18 A   
   3.00 keV   1.965E-01  2.172E+00      53 A        26 A        19 A   
   3.25 keV   2.045E-01  2.221E+00      56 A        27 A        20 A   
   3.50 keV   2.122E-01  2.267E+00      58 A        28 A        21 A   
   3.75 keV   2.197E-01  2.309E+00      61 A        29 A        21 A   
   4.00 keV   2.269E-01  2.348E+00      64 A        30 A        22 A   
   4.50 keV   2.406E-01  2.418E+00      69 A        32 A        24 A   
