 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 29, 2024 
 ==================================================================

 Disk File Name = range/ch2/116Mo_in_ch2.txt

 Ion = Molybdenum   [42] , Mass = 115.9558 amu

 Density =  9.3000E-01 g/cm3 = 1.1978E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Molybdenum   [42] , Mass = 115.9558 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.665E-01  2.838E+00      74 A        16 A        11 A   
   1.10 keV   1.746E-01  2.970E+00      78 A        17 A        12 A   
   1.20 keV   1.824E-01  3.094E+00      81 A        17 A        12 A   
   1.30 keV   1.898E-01  3.212E+00      84 A        18 A        13 A   
   1.40 keV   1.970E-01  3.324E+00      87 A        18 A        13 A   
   1.50 keV   2.039E-01  3.430E+00      89 A        19 A        13 A   
   1.60 keV   2.106E-01  3.531E+00      92 A        19 A        14 A   
   1.70 keV   2.171E-01  3.629E+00      95 A        20 A        14 A   
   1.80 keV   2.234E-01  3.722E+00      97 A        20 A        15 A   
   2.00 keV   2.354E-01  3.898E+00     102 A        21 A        15 A   
   2.25 keV   2.497E-01  4.101E+00     108 A        22 A        16 A   
   2.50 keV   2.632E-01  4.287E+00     114 A        23 A        17 A   
   2.75 keV   2.761E-01  4.460E+00     119 A        24 A        18 A   
   3.00 keV   2.884E-01  4.621E+00     124 A        25 A        18 A   
   3.25 keV   3.001E-01  4.772E+00     129 A        26 A        19 A   
   3.50 keV   3.115E-01  4.915E+00     134 A        27 A        20 A   
   3.75 keV   3.224E-01  5.049E+00     139 A        28 A        20 A   
   4.00 keV   3.330E-01  5.176E+00     143 A        28 A        21 A   
